Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
38163,-0.94,2.62,-0.06,-0.06,0.00,-0.06,0.00,0.01,-0.24,0.00,0.00,0.53
38177,-0.94,2.62,-0.06,-0.06,0.00,-0.06,-0.01,0.00,-0.24,0.00,0.00,0.55
38189,-0.94,2.62,-0.06,0.06,-0.12,-0.12,0.00,0.01,-0.26,0.00,0.00,0.53
38197,-0.94,2.62,-0.06,0.00,-0.25,-0.06,0.00,0.01,-0.24,0.00,0.00,0.54
38205,-0.94,2.62,-0.06,0.00,0.00,-0.06,0.00,0.02,-0.22,0.00,0.00,0.54
38213,-0.94,2.62,-0.06,0.06,-0.06,-0.06,0.00,0.03,-0.22,0.00,0.00,0.53
38222,-0.94,2.62,-0.06,0.06,-0.06,-0.06,0.00,0.00,-0.24,0.00,0.00,0.54
38243,-0.94,2.62,-0.06,-0.06,0.00,0.00,0.00,0.01,-0.22,0.00,0.00,0.53
38255,-0.94,2.62,-0.06,-0.06,0.00,0.00,0.01,0.02,-0.23,0.00,0.00,0.53
38263,-0.94,2.62,-0.06,0.06,-0.06,0.00,0.00,0.01,-0.24,0.00,0.00,0.52
38275,-0.94,2.62,-0.06,0.06,-0.06,0.00,0.02,0.02,-0.25,0.00,0.00,0.52
38283,-0.94,2.62,-0.06,0.12,-0.06,0.06,-0.02,0.01,-0.26,0.00,0.00,0.54
38295,-0.94,2.62,-0.06,0.12,-0.06,0.06,-0.01,0.02,-0.24,0.00,0.00,0.54
38303,-0.94,2.62,-0.06,0.12,0.06,0.00,0.00,0.03,-0.23,0.00,0.00,0.53
38314,-0.94,2.62,-0.06,0.12,0.06,0.00,-0.01,0.02,-0.23,0.00,0.00,0.53
38322,-0.94,2.62,-0.06,-0.12,-0.19,-0.06,0.00,0.01,-0.23,0.00,0.00,0.55
38332,-0.94,2.62,-0.06,-0.12,-0.19,-0.06,0.01,0.02,-0.21,0.00,0.00,0.52
38341,-0.94,2.62,-0.06,0.00,-0.19,0.00,0.00,0.01,-0.25,0.00,0.00,0.54
38351,-0.94,2.62,-0.06,-0.19,0.06,0.00,0.01,0.01,-0.24,0.00,0.00,0.54
38360,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.01,0.01,-0.24,0.00,0.00,0.55
38370,-0.94,2.62,-0.06,0.00,-0.06,-0.19,0.00,0.00,-0.25,0.00,0.00,0.54
38381,-0.94,2.62,-0.06,-0.06,0.12,0.12,-0.01,0.03,-0.23,0.00,0.00,0.53
38403,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.00,0.01,-0.24,0.00,0.00,0.54
38411,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.00,0.01,-0.21,0.00,0.00,0.53
38421,-0.94,2.62,-0.06,0.00,0.00,0.00,0.01,0.03,-0.26,0.00,0.00,0.55
38430,-0.94,2.62,-0.06,0.06,-0.38,0.06,0.01,0.03,-0.26,0.00,0.00,0.53
38440,-0.94,2.62,-0.06,0.06,0.06,0.00,-0.01,0.02,-0.22,0.00,0.00,0.51
38451,-0.94,2.62,-0.06,-0.19,-0.12,-0.12,0.02,0.00,-0.23,0.00,0.00,0.52
38460,-0.94,2.62,-0.06,-0.12,-0.19,0.12,0.00,0.03,-0.22,0.00,0.00,0.51
38472,-0.94,2.62,-0.06,-0.12,-0.12,0.12,0.00,0.04,-0.25,0.00,0.00,0.51
38481,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.00,0.01,-0.25,0.00,0.00,0.52
38492,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.00,0.00,-0.25,0.00,0.00,0.51
38501,-0.94,2.62,-0.06,-0.06,-0.12,-0.06,0.00,0.01,-0.25,0.00,0.00,0.54
38512,-0.94,2.62,-0.06,-0.12,-0.12,0.00,0.00,0.01,-0.25,0.00,0.00,0.52
38521,-0.94,2.62,-0.06,0.00,-0.19,0.12,-0.01,0.02,-0.23,0.00,0.00,0.53
38532,-0.94,2.62,-0.06,0.00,-0.19,0.12,0.01,0.02,-0.24,0.00,0.00,0.51
38553,-0.94,2.62,-0.06,0.00,-0.12,0.00,0.00,0.02,-0.23,0.00,0.00,0.52
38561,-0.94,2.62,-0.06,0.00,-0.06,0.19,0.00,0.01,-0.24,0.00,0.00,0.51
38570,-0.94,2.62,-0.06,0.00,-0.06,0.19,0.00,0.03,-0.26,0.00,0.00,0.52
38580,-0.94,2.62,-0.06,0.00,-0.12,0.06,0.01,0.01,-0.26,0.00,0.00,0.50
38591,-0.94,2.62,-0.06,0.12,-0.06,0.06,0.00,0.02,-0.21,0.00,0.00,0.53
38601,-0.94,2.62,-0.06,-0.06,-0.06,0.00,0.00,0.04,-0.24,0.00,0.00,0.53
38612,-0.94,2.62,-0.06,-0.06,-0.12,0.00,0.00,0.04,-0.24,0.00,0.00,0.51
38621,-0.94,2.62,-0.06,-0.06,0.06,0.12,0.00,0.03,-0.24,0.00,0.00,0.50
38634,-0.94,2.62,-0.06,-0.06,0.06,0.12,0.00,0.01,-0.26,0.00,0.00,0.52
38641,-0.94,2.62,-0.06,-0.12,-0.19,-0.06,0.00,0.01,-0.23,0.00,0.00,0.50
38653,-0.94,2.62,-0.06,-0.12,-0.19,-0.06,0.00,0.00,-0.23,0.00,0.00,0.52
38661,-0.94,2.62,-0.06,-0.19,0.19,0.12,0.00,0.00,-0.23,0.00,0.00,0.54
38671,-0.94,2.62,-0.06,-0.19,0.19,0.12,0.00,0.03,-0.23,0.00,0.00,0.52
38680,-0.94,2.62,-0.06,-0.12,0.00,0.06,0.00,0.02,-0.26,0.00,0.00,0.51
38702,-0.94,2.62,-0.06,0.00,0.19,0.06,0.00,0.01,-0.20,0.00,0.00,0.54
38710,-0.94,2.62,-0.06,0.12,0.12,0.19,-0.01,0.00,-0.23,0.00,0.00,0.52
38720,-0.94,2.62,-0.06,0.12,0.12,0.19,0.00,0.00,-0.26,0.00,0.00,0.53
38732,-0.94,2.62,-0.06,0.12,0.06,-0.12,-0.01,0.02,-0.26,0.00,0.00,0.54
38740,-0.94,2.62,-0.06,-0.06,-0.06,-0.06,0.00,0.02,-0.23,0.00,0.00,0.52
38750,-0.94,2.62,-0.06,-0.06,-0.06,-0.06,0.00,0.01,-0.24,0.00,0.00,0.53
38759,-0.94,2.62,-0.06,0.06,0.44,0.00,0.00,0.01,-0.24,0.00,0.00,0.49
38770,-0.94,2.62,-0.06,0.12,0.19,0.00,0.00,0.01,-0.22,0.00,0.00,0.54
38780,-0.94,2.62,-0.06,0.19,0.12,0.06,0.00,0.00,-0.24,0.00,0.00,0.51
38792,-0.94,2.62,-0.06,-0.12,0.00,0.00,-0.01,0.02,-0.26,0.00,0.00,0.52
38800,-0.94,2.62,-0.06,-0.12,-0.06,0.06,0.00,0.00,-0.24,0.00,0.00,0.51
38812,-0.94,2.62,-0.06,-0.12,-0.06,0.06,0.00,0.00,-0.24,0.00,0.00,0.52
38820,-0.94,2.62,-0.06,-0.06,0.06,0.00,0.00,-0.01,-0.22,0.00,0.00,0.52
38830,-0.94,2.62,-0.06,-0.06,0.06,0.00,0.00,0.02,-0.27,0.00,0.00,0.53
38839,-0.94,2.62,-0.06,0.12,-0.31,0.06,0.00,0.03,-0.26,0.00,0.00,0.53
38863,-0.94,2.62,-0.06,0.06,-0.06,0.00,0.00,0.02,-0.25,0.00,0.00,0.54
38870,-0.94,2.62,-0.06,0.12,-0.12,0.06,0.00,-0.01,-0.22,0.00,0.00,0.51
38881,-0.94,2.62,-0.06,0.12,-0.12,0.06,0.00,0.01,-0.24,0.00,0.00,0.52
38890,-0.94,2.62,-0.06,0.19,-0.12,0.00,0.01,0.01,-0.24,0.00,0.00,0.52
38901,-0.94,2.62,-0.06,0.19,-0.12,0.00,0.01,0.01,-0.22,0.00,0.00,0.52
38909,-0.94,2.62,-0.06,0.12,0.12,0.00,0.00,0.02,-0.22,0.00,0.00,0.52
38918,-0.94,2.62,-0.06,0.12,0.12,0.00,0.00,0.00,-0.26,0.00,0.00,0.53
38928,-0.94,2.62,-0.06,0.19,-0.38,0.00,0.00,0.00,-0.26,0.00,0.00,0.52
38940,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.00,0.00,-0.25,0.00,0.00,0.54
38949,-0.94,2.62,-0.06,0.06,-0.31,0.00,0.01,0.00,-0.24,0.00,0.00,0.53
38961,-0.94,2.62,-0.06,0.12,0.06,-0.12,0.00,0.02,-0.24,0.00,0.00,0.52
38969,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.00,0.04,-0.25,0.00,0.00,0.53
38982,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.01,0.03,-0.25,0.00,0.00,0.51
38990,-0.94,2.62,-0.06,-0.06,-0.12,0.00,0.00,0.01,-0.23,0.00,0.00,0.52
39015,-0.94,2.62,-0.06,0.06,0.12,0.00,0.01,0.00,-0.25,0.00,0.00,0.53
39024,-0.94,2.62,-0.06,0.12,-0.06,0.12,0.00,0.02,-0.24,0.00,0.00,0.52
39032,-0.94,2.62,-0.06,0.00,0.00,0.12,0.00,0.03,-0.24,0.00,0.00,0.52
39040,-0.94,2.62,-0.06,0.06,-0.06,0.00,0.00,0.05,-0.25,0.00,0.00,0.53
39049,-0.94,2.62,-0.06,0.06,-0.06,0.00,0.00,0.01,-0.25,0.00,0.00,0.54
39060,-0.94,2.62,-0.06,0.00,0.00,0.00,-0.01,0.02,-0.23,0.00,0.00,0.52
39069,-0.94,2.62,-0.06,0.12,-0.19,0.06,0.00,0.02,-0.26,0.00,0.00,0.53
39081,-0.94,2.62,-0.06,0.12,-0.19,0.06,0.01,0.03,-0.24,0.00,0.00,0.51
39089,-0.94,2.62,-0.06,0.06,-0.25,0.00,0.00,0.02,-0.24,0.00,0.00,0.51
39102,-0.94,2.62,-0.06,0.06,-0.25,0.00,0.00,0.00,-0.25,0.00,0.00,0.52
39109,-0.94,2.62,-0.06,0.00,-0.38,0.06,0.00,0.05,-0.22,0.00,0.00,0.52
39118,-0.94,2.62,-0.06,-0.06,0.06,-0.12,0.00,0.04,-0.22,0.00,0.00,0.52
39129,-0.94,2.62,-0.06,-0.06,0.06,-0.12,0.00,0.02,-0.26,0.00,0.00,0.51
39138,-0.94,2.62,-0.06,-0.06,0.00,0.06,0.00,0.01,-0.24,0.00,0.00,0.53
39163,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.00,0.02,-0.22,0.00,0.00,0.53
39171,-0.94,2.62,-0.06,0.06,0.00,0.06,0.00,0.03,-0.24,0.00,0.00,0.52
39181,-0.94,2.62,-0.06,-0.12,-0.12,-0.06,0.00,0.03,-0.25,0.00,0.00,0.51
39189,-0.94,2.62,-0.06,-0.19,-0.06,0.06,0.01,0.02,-0.24,0.00,0.00,0.52
39198,-0.94,2.62,-0.06,-0.19,-0.06,0.06,0.00,0.00,-0.23,0.00,0.00,0.53
39207,-0.94,2.62,-0.06,0.00,0.06,0.00,0.00,0.00,-0.23,0.00,0.00,0.54
39218,-0.94,2.62,-0.06,-0.12,-0.12,0.06,-0.01,0.03,-0.23,0.00,0.00,0.52
39227,-0.94,2.62,-0.06,0.00,-0.12,-0.06,0.01,0.01,-0.21,0.00,0.00,0.52
39237,-0.94,2.62,-0.06,0.00,-0.12,0.12,0.00,0.02,-0.24,0.00,0.00,0.53
39247,-0.94,2.62,-0.06,0.06,-0.19,-0.06,0.00,0.01,-0.25,0.00,0.00,0.51
39258,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.00,0.01,-0.25,0.00,0.00,0.51
39267,-0.94,2.62,-0.06,0.19,0.06,0.00,-0.01,0.00,-0.25,0.00,0.00,0.53
39279,-0.94,2.62,-0.06,0.00,-0.06,0.00,-0.01,0.03,-0.26,0.00,0.00,0.53
39288,-0.94,2.62,-0.06,0.00,0.06,0.06,0.01,0.01,-0.24,0.00,0.00,0.52
39297,-0.94,2.62,-0.06,0.00,0.06,0.06,0.00,0.01,-0.24,0.00,0.00,0.52
39319,-0.94,2.62,-0.06,-0.12,0.06,0.00,-0.01,0.01,-0.22,0.00,0.00,0.52
39330,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.00,0.01,-0.25,0.00,0.00,0.51
39338,-0.94,2.62,-0.06,0.00,-0.50,0.00,0.00,0.03,-0.23,0.00,0.00,0.52
39350,-0.94,2.62,-0.06,0.00,-0.50,0.00,0.01,0.03,-0.25,0.00,0.00,0.52
39358,-0.94,2.62,-0.06,0.19,0.19,-0.12,0.00,0.00,-0.23,0.00,0.00,0.53
39370,-0.94,2.62,-0.06,0.19,0.19,-0.12,0.01,0.03,-0.24,0.00,0.00,0.52
39378,-0.94,2.62,-0.06,0.00,0.12,0.12,0.00,0.02,-0.22,0.00,0.00,0.53
39389,-0.94,2.62,-0.06,0.00,0.12,0.12,0.00,0.02,-0.26,0.00,0.00,0.53
39398,-0.94,2.62,-0.06,0.00,-0.06,0.06,0.01,0.02,-0.23,0.00,0.00,0.53
39410,-0.94,2.62,-0.06,0.00,-0.06,0.06,0.00,0.00,-0.21,0.00,0.00,0.51
39418,-0.94,2.62,-0.06,-0.06,0.12,0.06,0.00,0.01,-0.24,0.00,0.00,0.53
39430,-0.94,2.62,-0.06,-0.06,0.12,0.06,0.00,0.03,-0.27,0.00,0.00,0.54
39438,-0.94,2.62,-0.06,0.06,-0.12,-0.06,0.00,0.00,-0.24,0.00,0.00,0.52
39447,-0.94,2.62,-0.06,0.06,-0.12,-0.06,0.00,0.01,-0.25,0.00,0.00,0.54
39468,-0.94,2.62,-0.06,0.06,0.00,-0.12,0.01,0.01,-0.24,0.00,0.00,0.51
39480,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.00,0.01,-0.26,0.00,0.00,0.52
39488,-0.94,2.62,-0.06,0.19,0.38,0.00,0.00,0.01,-0.23,0.00,0.00,0.52
39501,-0.94,2.62,-0.06,0.19,0.38,0.00,0.00,0.01,-0.26,0.00,0.00,0.53
39508,-0.94,2.62,-0.06,-0.12,0.00,-0.06,0.01,0.00,-0.22,0.00,0.00,0.52
39521,-0.94,2.62,-0.06,0.12,-0.06,0.00,0.00,0.00,-0.24,0.00,0.00,0.54
39528,-0.94,2.62,-0.06,-0.12,0.00,-0.12,0.00,0.03,-0.24,0.00,0.00,0.53
39541,-0.94,2.62,-0.06,-0.06,0.19,0.00,-0.02,0.02,-0.25,0.00,0.00,0.51
39548,-0.94,2.62,-0.06,-0.12,0.06,0.00,0.00,0.02,-0.26,0.00,0.00,0.52
39560,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.00,0.02,-0.22,0.00,0.00,0.52
39568,-0.94,2.62,-0.06,-0.06,-0.06,0.06,0.02,0.02,-0.25,0.00,0.00,0.52
39577,-0.94,2.62,-0.06,0.00,-0.06,-0.06,0.00,0.01,-0.27,0.00,0.00,0.53
39586,-0.94,2.62,-0.06,0.00,-0.06,-0.06,0.00,0.04,-0.24,0.00,0.00,0.51
39597,-0.94,2.62,-0.06,-0.12,0.12,0.06,0.00,0.02,-0.24,0.00,0.00,0.52
39606,-0.94,2.62,-0.06,-0.12,0.00,-0.06,0.01,0.05,-0.21,0.00,0.00,0.53
39628,-0.94,2.62,-0.06,0.00,-0.06,0.06,0.00,0.02,-0.25,0.00,0.00,0.52
39636,-0.94,2.62,-0.06,-0.06,-0.25,0.06,0.01,0.04,-0.24,0.00,0.00,0.53
39646,-0.94,2.62,-0.06,-0.06,-0.25,0.06,-0.01,0.00,-0.23,0.00,0.00,0.52
39655,-0.94,2.62,-0.06,-0.12,0.00,-0.06,-0.01,0.00,-0.23,0.00,0.00,0.52
39665,-0.94,2.62,-0.06,0.00,0.00,0.06,0.00,0.03,-0.25,0.00,0.00,0.52
39675,-0.94,2.62,-0.06,0.00,0.12,0.00,0.00,0.03,-0.24,0.00,0.00,0.52
39685,-0.94,2.62,-0.06,0.00,0.25,0.06,0.00,0.03,-0.24,0.00,0.00,0.53
39695,-0.94,2.62,-0.06,-0.06,0.50,-0.06,-0.02,0.01,-0.26,0.00,0.00,0.53
39702,-0.94,2.62,-0.06,0.25,0.31,0.00,0.00,0.02,-0.22,0.00,0.00,0.52
39714,-0.94,2.62,-0.06,0.00,0.06,-0.06,0.00,0.01,-0.22,0.00,0.00,0.52
39724,-0.94,2.62,-0.06,0.00,0.12,0.06,0.00,0.02,-0.26,0.00,0.00,0.54
39736,-0.94,2.62,-0.06,0.06,0.00,0.00,0.00,0.02,-0.25,0.00,0.00,0.52
39745,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.01,0.01,-0.23,0.00,0.00,0.51
39756,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.00,0.01,-0.22,0.00,0.00,0.53
39778,-0.94,2.62,-0.06,-0.25,0.12,-0.06,0.00,0.02,-0.26,0.00,0.00,0.50
39786,-0.94,2.62,-0.06,-0.12,-0.06,0.00,0.00,0.02,-0.26,0.00,0.00,0.51
39795,-0.94,2.62,-0.06,-0.12,-0.06,0.00,-0.02,0.02,-0.21,0.00,0.00,0.52
39805,-0.94,2.62,-0.06,-0.06,-0.31,-0.06,-0.02,0.02,-0.21,0.00,0.00,0.52
39815,-0.94,2.62,-0.06,-0.06,-0.25,0.00,0.00,0.02,-0.24,0.00,0.00,0.52
39827,-0.94,2.62,-0.06,-0.06,0.06,0.00,-0.01,0.03,-0.26,0.00,0.00,0.52
39835,-0.94,2.62,-0.06,-0.06,-0.19,-0.06,0.00,0.03,-0.26,0.00,0.00,0.52
39848,-0.94,2.62,-0.06,-0.06,-0.19,-0.06,0.00,0.02,-0.22,0.00,0.00,0.52
39856,-0.94,2.62,-0.06,0.00,-0.12,0.06,0.00,0.02,-0.24,0.00,0.00,0.50
39868,-0.94,2.62,-0.06,-0.12,-0.25,0.00,0.00,0.01,-0.24,0.00,0.00,0.53
39876,-0.94,2.62,-0.06,0.06,-0.19,0.06,0.00,0.00,-0.25,0.00,0.00,0.52
39888,-0.94,2.62,-0.06,-0.06,-0.12,0.00,0.01,0.03,-0.24,0.00,0.00,0.53
39896,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.01,0.02,-0.24,0.00,0.00,0.53
39908,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.01,0.00,-0.23,0.00,0.00,0.52
39932,-0.94,2.62,-0.06,0.06,-0.19,0.06,0.00,0.03,-0.24,0.00,0.00,0.51
39946,-0.94,2.62,-0.06,0.06,-0.19,0.12,0.00,0.02,-0.24,0.00,0.00,0.51
39954,-0.94,2.62,-0.06,-0.12,-0.25,0.19,0.00,0.01,-0.23,0.00,0.00,0.52
39965,-0.94,2.62,-0.06,-0.12,-0.25,0.19,0.00,0.02,-0.22,0.00,0.00,0.52
39974,-0.94,2.62,-0.06,0.06,0.06,0.00,0.00,0.02,-0.29,0.00,0.00,0.51
39986,-0.94,2.62,-0.06,0.12,0.12,0.06,0.00,0.02,-0.24,0.00,0.00,0.52
39995,-0.94,2.62,-0.06,0.19,-0.06,0.00,0.00,0.02,-0.24,0.00,0.00,0.54
40003,-0.94,2.62,-0.06,0.19,-0.06,0.00,-0.01,0.01,-0.22,0.00,0.00,0.53
40013,-0.94,2.62,-0.06,0.12,-0.06,-0.06,0.00,0.02,-0.21,0.00,0.00,0.53
40023,-0.94,2.62,-0.06,0.12,0.12,-0.12,0.00,0.03,-0.27,0.00,0.00,0.50
40033,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.00,0.02,-0.23,0.00,0.00,0.51
40043,-0.94,2.62,-0.06,0.06,-0.06,-0.06,0.00,0.02,-0.23,0.00,0.00,0.49
40052,-0.94,2.62,-0.06,-0.06,0.12,-0.06,-0.01,0.03,-0.22,0.00,0.00,0.52
40065,-0.94,2.62,-0.06,0.06,0.19,0.12,-0.01,0.00,-0.22,0.00,0.00,0.51
40086,-0.94,2.62,-0.06,-0.06,0.00,0.00,0.00,0.01,-0.26,0.00,0.00,0.53
40097,-0.94,2.62,-0.06,0.06,-0.12,-0.12,0.00,0.01,-0.25,0.00,0.00,0.53
40105,-0.94,2.62,-0.06,-0.19,-0.25,-0.19,0.00,0.02,-0.25,0.00,0.00,0.52
40115,-0.94,2.62,-0.06,-0.19,-0.25,-0.19,0.00,0.00,-0.25,0.00,0.00,0.52
40124,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.00,0.00,-0.25,0.00,0.00,0.54
40134,-0.94,2.62,-0.06,-0.12,-0.19,0.00,0.00,0.02,-0.24,0.00,0.00,0.50
40143,-0.94,2.62,-0.06,0.00,-0.12,0.00,0.00,0.02,-0.26,0.00,0.00,0.52
40154,-0.94,2.62,-0.06,-0.06,0.12,0.00,0.00,0.02,-0.26,0.00,0.00,0.52
40163,-0.94,2.62,-0.06,-0.06,0.19,-0.12,0.00,0.00,-0.25,0.00,0.00,0.52
40177,-0.94,2.62,-0.06,0.00,0.25,-0.12,0.00,0.02,-0.26,0.00,0.00,0.54
40184,-0.94,2.62,-0.06,-0.06,-0.06,-0.12,0.00,0.02,-0.22,0.00,0.00,0.52
40195,-0.94,2.62,-0.06,-0.12,0.12,0.12,0.00,0.01,-0.24,0.00,0.00,0.51
40203,-0.94,2.62,-0.06,-0.06,0.00,0.06,-0.01,0.01,-0.21,0.00,0.00,0.51
40214,-0.94,2.62,-0.06,-0.06,0.00,0.06,0.01,0.02,-0.26,0.00,0.00,0.52
40223,-0.94,2.62,-0.06,0.00,-0.12,0.00,0.01,0.00,-0.24,0.00,0.00,0.54
40247,-0.94,2.62,-0.06,0.19,0.19,-0.06,0.01,0.02,-0.27,0.00,0.00,0.51
40255,-0.94,2.62,-0.06,0.19,-0.06,0.00,0.00,0.00,-0.23,0.00,0.00,0.53
40263,-0.94,2.62,-0.06,-0.12,-0.25,0.06,0.00,0.01,-0.22,0.00,0.00,0.52
40273,-0.94,2.62,-0.06,-0.12,-0.25,0.06,0.00,0.00,-0.26,0.00,0.00,0.51
40282,-0.94,2.62,-0.06,0.12,0.06,0.06,0.00,0.02,-0.24,0.00,0.00,0.52
40292,-0.94,2.62,-0.06,0.12,-0.19,0.00,0.00,0.00,-0.23,0.00,0.00,0.51
40303,-0.94,2.62,-0.06,0.19,-0.06,0.06,0.00,0.00,-0.23,0.00,0.00,0.53
40312,-0.94,2.62,-0.06,0.12,0.12,0.12,0.00,0.02,-0.21,0.00,0.00,0.53
40324,-0.94,2.62,-0.06,0.00,0.12,-0.06,-0.01,0.01,-0.23,0.00,0.00,0.52
40333,-0.94,2.62,-0.06,0.06,0.19,-0.12,-0.01,0.00,-0.25,0.00,0.00,0.53
40342,-0.94,2.62,-0.06,0.06,0.19,-0.12,0.01,0.01,-0.25,0.00,0.00,0.52
40351,-0.94,2.62,-0.06,0.00,0.19,-0.12,0.01,0.01,-0.25,0.00,0.00,0.53
40363,-0.94,2.62,-0.06,0.19,0.00,0.00,-0.01,0.03,-0.22,0.00,0.00,0.53
40372,-0.94,2.62,-0.06,0.19,0.00,0.00,0.01,0.01,-0.26,0.00,0.00,0.52
40398,-0.94,2.62,-0.06,0.12,-0.12,0.06,0.00,0.02,-0.22,0.00,0.00,0.52
40407,-0.94,2.62,-0.06,-0.06,-0.06,0.06,-0.01,0.01,-0.21,0.00,0.00,0.51
40417,-0.94,2.62,-0.06,0.00,0.19,0.06,0.01,0.00,-0.24,0.00,0.00,0.53
40424,-0.94,2.62,-0.06,0.12,-0.06,0.06,0.00,0.02,-0.23,0.00,0.00,0.51
40433,-0.94,2.62,-0.06,0.12,0.00,0.00,-0.01,0.01,-0.24,0.00,0.00,0.52
40442,-0.94,2.62,-0.06,0.12,-0.12,0.00,0.00,0.03,-0.19,0.00,0.00,0.52
40451,-0.94,2.62,-0.06,0.12,-0.12,0.00,0.01,0.00,-0.23,0.00,0.00,0.53
40461,-0.94,2.62,-0.06,0.12,-0.12,0.19,0.01,0.00,-0.23,0.00,0.00,0.52
40471,-0.94,2.62,-0.06,0.12,0.00,0.00,0.00,0.01,-0.27,0.00,0.00,0.52
40484,-0.94,2.62,-0.06,0.12,-0.06,-0.06,0.00,0.02,-0.25,0.00,0.00,0.51
40492,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.00,0.00,-0.24,0.00,0.00,0.54
40505,-0.94,2.62,-0.06,0.00,-0.06,0.00,0.00,0.02,-0.22,0.00,0.00,0.52
40513,-0.94,2.62,-0.06,0.12,0.06,0.06,0.00,0.00,-0.24,0.00,0.00,0.52
40524,-0.94,2.62,-0.06,-0.12,0.00,0.12,0.00,0.01,-0.26,0.00,0.00,0.51
40532,-0.94,2.62,-0.06,-0.06,-0.38,0.00,0.00,0.01,-0.25,0.00,0.00,0.53
40555,-0.94,2.62,-0.06,0.06,0.00,0.00,0.02,0.01,-0.25,0.00,0.00,0.51
40563,-0.94,2.62,-0.06,0.00,-0.38,0.00,-0.01,0.01,-0.22,0.00,0.00,0.53
40573,-0.94,2.62,-0.06,0.00,-0.31,0.00,0.00,0.01,-0.24,0.00,0.00,0.53
40582,-0.94,2.62,-0.06,0.00,-0.44,0.00,-0.01,0.02,-0.22,0.00,0.00,0.54
40591,-0.94,2.62,-0.06,0.00,-0.44,0.00,0.00,0.01,-0.25,0.00,0.00,0.51
40600,-0.94,2.62,-0.06,0.00,-0.06,0.06,0.00,0.01,-0.25,0.00,0.00,0.53
40611,-0.94,2.62,-0.06,0.00,-0.25,0.06,0.00,0.02,-0.22,0.00,0.00,0.53
40621,-0.94,2.62,-0.06,-0.06,-0.12,0.12,0.00,0.05,-0.26,0.00,0.00,0.55
40630,-0.94,2.62,-0.06,0.12,0.00,0.00,0.00,0.00,-0.22,0.00,0.00,0.53
40641,-0.94,2.62,-0.06,0.06,0.06,0.06,0.00,0.03,-0.21,0.00,0.00,0.54
40650,-0.94,2.62,-0.06,0.12,-0.12,-0.06,0.00,0.03,-0.21,0.00,0.00,0.54
40660,-0.94,2.62,-0.06,0.00,0.19,0.06,0.00,0.02,-0.23,0.00,0.00,0.54
40670,-0.94,2.62,-0.06,0.00,-0.06,0.06,0.01,0.05,-0.23,0.00,0.00,0.54
40680,-0.94,2.62,-0.06,0.06,-0.12,0.00,0.00,0.03,-0.22,0.00,0.00,0.54
40702,-0.94,2.62,-0.06,0.06,-0.38,0.00,0.00,0.02,-0.22,0.00,0.00,0.53
40711,-0.94,2.62,-0.06,0.06,-0.38,0.00,0.01,0.01,-0.22,0.00,0.00,0.52
40720,-0.94,2.62,-0.06,-0.06,-0.12,0.00,0.00,0.03,-0.24,0.00,0.00,0.52
40730,-0.94,2.62,-0.06,-0.19,-0.06,-0.06,0.00,0.01,-0.25,0.00,0.00,0.54
40740,-0.94,2.62,-0.06,0.19,0.12,0.06,0.01,0.00,-0.25,0.00,0.00,0.54
40749,-0.94,2.62,-0.06,0.06,0.12,0.00,0.01,0.00,-0.25,0.00,0.00,0.52
40760,-0.94,2.62,-0.06,0.00,0.12,-0.06,0.01,0.00,-0.22,0.00,0.00,0.53
40770,-0.94,2.62,-0.06,0.06,-0.19,0.00,0.01,0.02,-0.23,0.00,0.00,0.54
40781,-0.94,2.62,-0.06,-0.06,-0.12,0.06,0.00,0.01,-0.24,0.00,0.00,0.52
40790,-0.94,2.62,-0.06,0.00,0.00,-0.06,0.00,0.01,-0.22,0.00,0.00,0.52
40801,-0.94,2.62,-0.06,0.12,0.19,0.00,0.00,0.01,-0.22,0.00,0.00,0.52
40810,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.01,0.02,-0.21,0.00,0.00,0.52
40822,-0.94,2.62,-0.06,0.06,0.00,-0.06,0.00,0.01,-0.24,0.00,0.00,0.53
40831,-0.94,2.62,-0.06,-0.12,0.00,-0.06,0.00,0.00,-0.24,0.00,0.00,0.53
