Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
6035,-0.75,2.38,0.00,0.19,0.06,-0.06,0.02,0.00,-0.23,0.00,0.00,0.52
6044,-0.75,2.38,0.00,-0.25,-0.06,0.00,0.04,-0.10,-0.30,0.00,0.00,0.53
6053,-0.75,2.38,0.00,-0.25,-0.06,0.00,0.01,-0.12,-0.30,0.00,0.00,0.52
6063,-0.75,2.38,0.00,-0.12,-0.12,0.19,0.00,-0.06,-0.27,0.00,0.00,0.53
6075,-0.75,2.38,0.00,0.12,-0.06,-0.12,0.00,-0.06,-0.27,0.00,0.00,0.53
6084,-0.75,2.38,0.00,0.19,-0.19,0.06,-0.04,0.12,-0.21,0.00,0.00,0.52
6095,-0.75,2.38,0.00,0.19,-0.19,0.06,-0.03,0.09,-0.22,0.00,0.00,0.54
6104,-0.75,2.38,0.00,-0.31,-0.44,0.00,0.00,0.01,-0.26,0.00,0.00,0.50
6114,-0.75,2.38,0.00,-0.31,-0.44,0.00,0.01,-0.11,-0.27,0.00,0.00,0.53
6123,-0.75,2.38,0.00,0.00,-0.19,0.06,0.02,-0.10,-0.24,0.00,0.00,0.52
6136,-0.75,2.38,0.00,0.00,-0.19,0.06,0.04,-0.02,-0.23,0.00,0.00,0.52
6144,-0.75,2.38,0.00,0.06,0.06,0.06,0.03,0.05,-0.23,0.00,0.00,0.51
6157,-0.75,2.38,0.00,0.06,0.06,0.06,0.00,0.10,-0.20,0.00,0.00,0.51
6169,-0.75,2.38,0.00,0.06,0.00,0.06,0.00,0.05,-0.22,0.00,0.00,0.53
6915,-0.81,2.38,0.00,-1.56,0.19,0.12,0.18,-0.90,-0.47,0.00,0.00,0.53
6924,-0.81,2.38,0.00,0.88,0.88,0.06,0.81,-1.19,-0.56,0.00,0.00,0.51
6935,-0.81,2.38,0.00,0.88,0.88,0.06,0.05,0.25,-0.22,0.00,0.00,0.54
6946,-0.81,2.38,0.00,2.38,1.62,0.00,-0.74,1.71,0.14,0.00,0.00,0.53
6960,-0.81,2.38,0.00,-1.19,0.56,-0.06,-0.85,2.14,0.34,0.00,0.00,0.54
6968,-0.81,2.38,0.00,-3.38,-0.06,-0.06,0.23,-1.66,-0.66,0.00,0.00,0.52
6979,-0.81,2.44,0.00,-2.81,0.00,0.06,0.23,-1.66,-0.66,0.00,0.00,0.51
6988,-0.81,2.44,0.00,-2.81,0.00,0.06,0.17,-1.20,-0.59,0.00,0.00,0.52
6999,-0.81,2.44,0.00,1.94,0.12,0.31,-0.32,0.01,-0.15,0.00,0.00,0.50
7008,-0.81,2.38,0.00,2.94,-0.12,0.19,-0.43,0.64,-0.02,0.00,0.00,0.48
7015,-0.81,2.38,0.00,2.94,-0.12,0.19,-0.43,0.64,-0.02,0.00,0.00,0.51
7023,-0.81,2.38,0.00,1.75,-0.44,0.12,-0.34,1.16,0.04,0.00,0.00,0.50
7032,-0.81,2.38,0.00,-0.12,-0.56,-0.06,-0.14,1.26,0.03,0.00,0.00,0.49
7039,-0.81,2.38,0.00,-1.31,-0.44,-0.19,0.14,0.01,-0.24,0.00,0.00,0.50
7072,-0.81,2.38,-0.06,-0.56,0.25,0.94,0.50,-0.10,-0.29,0.00,0.00,0.51
7079,-0.81,2.38,-0.06,-0.81,0.50,1.25,-0.05,0.26,-0.14,0.00,0.00,0.49
7089,-0.81,2.38,-0.06,-1.12,0.44,0.75,-0.10,-0.06,-0.19,0.00,0.00,0.52
7097,-0.81,2.38,-0.06,-0.75,0.50,-0.38,-0.24,-0.37,-0.29,0.00,0.00,0.51
7108,-0.81,2.44,-0.06,-0.75,0.50,-0.38,0.16,-0.61,-0.43,0.00,0.00,0.51
7117,-0.81,2.44,-0.06,0.69,0.44,-0.94,0.03,-0.21,-0.26,0.00,0.00,0.52
7128,-0.81,2.38,-0.06,0.69,0.44,-0.94,-0.23,-0.14,-0.23,0.00,0.00,0.51
7137,-0.81,2.38,-0.06,1.44,0.06,0.25,-0.18,0.03,-0.27,0.00,0.00,0.53
7149,-0.81,2.38,-0.06,1.44,0.06,0.25,-0.13,0.45,-0.13,0.00,0.00,0.51
7158,-0.81,2.38,-0.06,0.25,0.00,-0.81,-0.28,0.51,-0.07,0.00,0.00,0.51
7170,-0.81,2.38,0.00,0.25,0.00,-0.81,-0.10,0.28,-0.10,0.00,0.00,0.50
7177,-0.81,2.38,0.00,-0.75,-0.31,-0.75,0.22,0.00,-0.20,0.00,0.00,0.53
7189,-0.81,2.38,0.00,-0.75,-0.31,-0.75,-0.01,-0.17,-0.33,0.00,0.00,0.54
7197,-0.81,2.38,0.00,-0.31,-0.50,1.50,-0.01,-0.13,-0.26,0.00,0.00,0.51
7207,-0.81,2.38,0.00,-0.31,-0.50,1.50,-0.26,0.09,-0.23,0.00,0.00,0.52
7237,-0.81,2.38,-0.06,-0.25,0.00,0.00,-0.20,-0.38,-0.27,0.00,0.00,0.52
7246,-0.81,2.38,-0.06,-0.25,0.00,0.00,-0.33,-0.32,-0.23,0.00,0.00,0.52
7256,-0.81,2.38,-0.06,0.12,0.00,-0.88,0.03,-0.33,-0.31,0.00,0.00,0.52
7265,-0.81,2.38,-0.06,0.62,-0.38,-1.31,0.24,0.73,-0.09,0.00,0.00,0.52
7275,-0.81,2.38,-0.06,0.88,0.00,-0.62,0.12,0.68,-0.15,0.00,0.00,0.54
7286,-0.81,2.38,-0.06,0.06,0.06,0.38,0.12,0.68,-0.15,0.00,0.00,0.54
7295,-0.81,2.38,-0.06,-0.62,0.25,0.88,0.18,0.06,-0.23,0.00,0.00,0.53
7305,-0.81,2.38,-0.06,-0.88,0.19,1.31,-0.23,0.00,-0.22,0.00,0.00,0.53
7313,-0.81,2.38,-0.06,-0.56,0.38,1.50,-0.23,0.00,-0.22,0.00,0.00,0.52
7320,-0.81,2.38,-0.06,-0.38,0.12,1.44,-0.45,-0.12,-0.24,0.00,0.00,0.52
7327,-0.81,2.38,-0.12,-0.12,-0.25,0.88,-0.63,-0.29,-0.23,0.00,0.00,0.52
7339,-0.81,2.38,-0.12,0.38,-0.50,0.44,-0.18,-0.66,-0.41,0.00,0.00,0.52
7347,-0.81,2.38,-0.12,0.62,-0.94,-0.62,-0.26,-0.08,-0.19,0.00,0.00,0.52
7357,-0.81,2.38,-0.06,0.62,-0.94,-0.62,0.05,0.12,-0.16,0.00,0.00,0.51
7405,-0.75,2.38,0.00,0.06,-0.94,-1.19,0.30,0.52,0.02,0.00,0.00,0.51
7414,-0.75,2.38,0.00,-0.19,-0.69,-0.62,0.30,0.52,0.02,0.00,0.00,0.51
7424,-0.75,2.38,0.00,-1.00,-0.25,0.19,0.00,0.32,0.01,0.00,0.00,0.51
7435,-0.75,2.38,0.00,-1.19,0.00,0.50,0.09,-0.25,-0.23,0.00,0.00,0.50
7444,-0.75,2.38,0.00,-1.06,0.69,-0.25,-0.45,-0.10,-0.26,0.00,0.00,0.51
7456,-0.75,2.44,0.00,-0.69,0.44,-0.94,-0.01,-0.37,-0.27,0.00,0.00,0.51
7463,-0.75,2.44,0.00,0.00,0.00,-1.75,-0.01,-0.37,-0.27,0.00,0.00,0.51
7472,-0.75,2.44,0.00,0.38,-0.12,-2.00,-0.22,-0.19,-0.30,0.00,0.00,0.50
7483,-0.75,2.38,0.06,0.94,-0.19,-2.56,0.16,0.14,-0.13,0.00,0.00,0.49
7493,-0.75,2.38,0.06,0.56,-0.31,-1.25,-0.05,0.14,-0.11,0.00,0.00,0.50
7504,-0.75,2.38,0.06,0.25,-0.38,-0.12,-0.35,0.90,0.14,0.00,0.00,0.49
7512,-0.75,2.44,0.06,-0.81,-0.62,0.56,0.06,0.44,0.14,0.00,0.00,0.52
7519,-0.75,2.44,0.06,-1.38,-0.44,0.94,0.02,0.25,0.08,0.00,0.00,0.51
7526,-0.75,2.44,0.06,-1.56,-0.38,0.69,-0.11,0.02,-0.03,0.00,0.00,0.51
7535,-0.75,2.44,0.06,-1.44,0.06,0.31,0.03,-0.45,-0.31,0.00,0.00,0.51
7565,-0.75,2.44,0.06,0.62,0.25,-0.62,-0.50,-0.04,-0.19,0.00,0.00,0.51
7574,-0.75,2.44,0.06,0.62,0.25,-0.62,-0.19,0.37,-0.03,0.00,0.00,0.51
7584,-0.75,2.44,0.06,0.38,-1.06,-0.56,-0.59,0.28,-0.12,0.00,0.00,0.51
7594,-0.69,2.44,0.06,-0.25,-2.00,-0.06,0.29,0.20,-0.06,0.00,0.00,0.53
7603,-0.69,2.44,0.06,-0.88,-3.00,0.19,0.48,0.13,-0.12,0.00,0.00,0.51
7611,-0.69,2.44,0.06,-1.12,-2.62,0.62,0.48,0.13,-0.12,0.00,0.00,0.53
7618,-0.62,2.50,0.06,-0.69,-1.88,0.75,0.12,-0.30,-0.49,0.00,0.00,0.53
7630,-0.62,2.50,0.06,-0.38,-1.19,0.88,0.31,-0.42,-0.59,0.00,0.00,0.52
7639,-0.62,2.50,0.00,-0.12,-0.81,0.94,0.43,-0.43,-0.66,0.00,0.00,0.52
7649,-0.62,2.50,0.00,0.12,-0.38,1.00,0.04,-0.12,-0.66,0.00,0.00,0.51
7656,-0.62,2.50,0.00,-0.12,-0.56,0.88,-0.26,0.00,-0.50,0.00,0.00,0.51
7668,-0.62,2.50,0.00,-0.44,-0.81,0.81,-0.46,0.16,-0.37,0.00,0.00,0.53
7675,-0.62,2.50,0.00,-1.00,-1.50,0.75,-0.64,0.21,-0.22,0.00,0.00,0.54
7687,-0.62,2.50,0.00,-1.19,-2.19,0.44,-0.33,-0.03,-0.19,0.00,0.00,0.52
7717,-0.50,2.50,0.00,-0.38,-1.31,-0.44,0.48,-0.23,-0.31,0.00,0.00,0.53
7727,-0.50,2.50,0.00,0.50,-0.19,-0.31,0.71,-0.51,-0.43,0.00,0.00,0.54
7735,-0.50,2.50,0.00,0.94,0.06,0.12,0.24,-0.14,-0.28,0.00,0.00,0.51
7745,-0.50,2.50,0.00,1.00,0.56,-0.12,0.21,-0.13,-0.07,0.00,0.00,0.53
7754,-0.50,2.50,0.00,1.12,0.44,0.00,-0.16,0.30,0.21,0.00,0.00,0.53
7764,-0.50,2.50,0.00,1.12,0.44,0.00,0.01,0.17,0.30,0.00,0.00,0.52
7773,-0.50,2.50,0.00,0.56,0.19,0.00,0.04,0.12,0.34,0.00,0.00,0.54
7783,-0.50,2.50,0.00,-0.25,-0.25,-0.06,-0.03,0.37,0.32,0.00,0.00,0.52
7793,-0.50,2.50,0.00,-0.62,-0.44,0.00,0.11,0.13,0.15,0.00,0.00,0.54
7803,-0.50,2.50,0.00,-1.25,-0.62,0.12,0.19,-0.12,0.05,0.00,0.00,0.52
7812,-0.50,2.50,0.00,-1.50,-0.69,0.50,0.19,-0.12,0.05,0.00,0.00,0.51
7822,-0.50,2.50,0.00,-1.12,-0.94,1.00,0.32,-0.25,-0.02,0.00,0.00,0.52
7832,-0.50,2.56,0.00,-0.69,-0.31,1.38,0.35,-0.29,-0.10,0.00,0.00,0.51
7842,-0.50,2.56,-0.06,-0.31,-0.06,1.44,0.36,-0.25,-0.15,0.00,0.00,0.52
7852,-0.50,2.56,-0.06,0.06,0.56,1.44,0.29,-0.06,-0.36,0.00,0.00,0.54
7883,-0.56,2.56,-0.12,-0.94,1.31,2.12,0.07,0.17,-0.23,0.00,0.00,0.55
7892,-0.56,2.56,-0.12,-0.94,1.31,2.12,0.59,-0.28,-0.30,0.00,0.00,0.53
7902,-0.56,2.56,-0.12,-1.56,1.88,2.62,-0.60,0.93,0.18,0.00,0.00,0.53
7913,-0.56,2.56,-0.19,-2.06,1.88,3.25,-0.60,0.93,0.18,0.00,0.00,0.52
7920,-0.62,2.62,-0.19,-2.75,1.81,3.31,0.23,-0.03,0.00,0.00,0.00,0.55
7934,-0.62,2.62,-0.25,-3.12,2.06,3.56,-0.27,0.28,-0.06,0.00,0.00,0.54
7942,-0.62,2.69,-0.31,-3.62,2.31,3.88,0.22,-0.17,-0.33,0.00,0.00,0.54
7955,-0.69,2.69,-0.31,-3.62,2.31,3.88,0.14,-0.12,-0.27,0.00,0.00,0.52
7963,-0.69,2.75,-0.38,-3.06,3.06,4.50,0.09,-0.24,-0.27,0.00,0.00,0.52
7971,-0.75,2.75,-0.38,-3.06,3.06,4.50,0.09,-0.24,-0.27,0.00,0.00,0.52
7981,-0.75,2.81,-0.44,-2.69,3.75,4.62,-0.02,-0.32,-0.02,0.00,0.00,0.52
7992,-0.81,2.81,-0.50,-2.19,3.69,4.50,-0.18,-0.31,0.06,0.00,0.00,0.55
8002,-0.88,2.81,-0.50,-1.50,3.94,3.88,-0.04,0.10,0.41,0.00,0.00,0.50
8012,-0.88,2.81,-0.56,-0.75,4.25,3.31,-0.04,0.10,0.41,0.00,0.00,0.52
8042,-1.06,2.88,-0.62,-1.31,6.44,0.56,-0.09,-0.05,0.34,0.00,0.00,0.54
8054,-1.12,2.88,-0.62,-1.31,6.44,0.56,-0.06,-0.06,0.40,0.00,0.00,0.55
8062,-1.19,2.88,-0.62,-1.12,6.88,0.19,0.02,-0.11,0.36,0.00,0.00,0.52
8072,-1.25,2.88,-0.62,-1.00,6.94,-0.19,0.02,-0.11,0.36,0.00,0.00,0.56
8081,-1.31,2.94,-0.62,-1.00,7.50,-0.38,0.11,-0.07,0.24,0.00,0.00,0.52
8093,-1.38,2.94,-0.56,-0.44,7.88,-0.62,0.20,-0.14,0.12,0.00,0.00,0.53
8102,-1.44,2.94,-0.56,-0.06,8.50,-1.12,0.08,-0.24,0.02,0.00,0.00,0.52
8110,-1.56,2.94,-0.56,-0.06,8.50,-1.12,0.08,-0.24,0.02,0.00,0.00,0.52
8117,-1.62,2.94,-0.56,0.19,8.56,-1.19,-0.02,-0.23,-0.10,0.00,0.00,0.52
8128,-1.69,2.94,-0.56,0.44,8.25,-1.19,-0.09,-0.20,-0.12,0.00,0.00,0.53
8139,-1.81,2.94,-0.50,1.00,8.19,-1.81,-0.26,-0.05,-0.13,0.00,0.00,0.50
8152,-1.88,2.88,-0.50,1.25,7.62,-1.94,-0.36,-0.04,-0.15,0.00,0.00,0.51
8160,-1.94,2.88,-0.50,1.44,7.31,-2.38,-0.63,0.00,-0.03,0.00,0.00,0.52
8171,-2.00,2.88,-0.44,1.56,6.31,-3.00,-0.63,0.00,-0.03,0.00,0.00,0.50
8180,-2.06,2.88,-0.38,1.62,5.38,-3.44,-0.63,0.03,-0.07,0.00,0.00,0.52
8214,-2.12,2.81,-0.25,1.81,2.81,-4.69,-0.41,0.09,-0.20,0.00,0.00,0.54
8222,-2.25,2.81,-0.19,1.62,1.31,-5.12,-0.43,0.05,-0.23,0.00,0.00,0.52
8230,-2.25,2.81,-0.19,1.81,0.81,-5.25,-0.30,-0.07,-0.24,0.00,0.00,0.53
8240,-2.25,2.75,-0.12,1.81,0.81,-5.25,-0.22,0.02,-0.19,0.00,0.00,0.52
8250,-2.25,2.75,-0.06,1.62,-0.25,-5.19,-0.29,-0.01,-0.15,0.00,0.00,0.52
8257,-2.25,2.75,0.00,1.69,-0.62,-5.56,-0.29,-0.01,-0.15,0.00,0.00,0.52
8265,-2.25,2.75,0.06,1.50,-1.12,-6.00,-0.39,0.05,-0.10,0.00,0.00,0.52
8272,-2.25,2.69,0.12,1.44,-1.88,-6.06,-0.36,0.00,-0.07,0.00,0.00,0.56
8281,-2.25,2.69,0.12,1.25,-2.06,-6.25,-0.36,0.08,-0.12,0.00,0.00,0.51
8290,-2.25,2.69,0.12,1.25,-2.06,-6.25,-0.20,0.06,-0.11,0.00,0.00,0.52
8299,-2.25,2.69,0.19,1.12,-2.94,-6.12,-0.02,0.00,-0.12,0.00,0.00,0.54
8309,-2.25,2.69,0.25,1.00,-3.44,-6.00,-0.02,0.00,-0.12,0.00,0.00,0.57
8316,-2.19,2.69,0.31,0.88,-3.81,-5.44,0.18,0.03,-0.20,0.00,0.00,0.54
8328,-2.12,2.69,0.38,0.69,-3.81,-5.06,0.22,0.00,-0.17,0.00,0.00,0.54
8358,-2.06,2.62,0.50,0.69,-3.38,-3.44,0.30,-0.10,-0.38,0.00,0.00,0.58
8366,-2.00,2.62,0.50,1.00,-3.12,-2.75,0.32,-0.07,-0.38,0.00,0.00,0.55
8375,-2.00,2.62,0.56,0.94,-2.88,-2.19,0.31,0.02,-0.37,0.00,0.00,0.56
8383,-1.94,2.62,0.56,1.00,-2.88,-1.50,0.15,0.01,-0.32,0.00,0.00,0.54
8391,-1.94,2.62,0.56,1.00,-2.81,-0.75,0.11,0.07,-0.29,0.00,0.00,0.56
8403,-1.94,2.62,0.56,0.88,-2.81,-0.06,0.17,0.06,-0.23,0.00,0.00,0.55
8410,-1.88,2.62,0.56,0.81,-2.69,0.38,0.27,0.04,-0.21,0.00,0.00,0.55
8421,-1.88,2.62,0.56,0.81,-2.69,0.38,0.27,0.04,-0.21,0.00,0.00,0.56
8429,-1.81,2.56,0.56,1.00,-1.81,0.88,0.41,-0.02,-0.32,0.00,0.00,0.56
8442,-1.75,2.56,0.56,1.00,-1.81,0.88,0.25,0.02,-0.31,0.00,0.00,0.56
8450,-1.75,2.56,0.56,0.88,-0.88,1.00,0.23,0.03,-0.28,0.00,0.00,0.57
8462,-1.75,2.56,0.50,1.00,-0.50,1.12,0.18,-0.03,-0.26,0.00,0.00,0.59
8470,-1.69,2.56,0.50,0.88,-0.19,1.19,0.14,-0.04,-0.26,0.00,0.00,0.57
8482,-1.69,2.56,0.50,0.94,0.06,0.94,0.15,-0.08,-0.27,0.00,0.00,0.55
8490,-1.69,2.56,0.50,1.00,-0.06,0.81,0.12,-0.10,-0.30,0.00,0.00,0.58
8525,-1.69,2.50,0.44,1.62,0.50,0.81,0.00,-0.09,-0.37,0.00,0.00,0.57
8538,-1.69,2.50,0.44,1.81,0.12,0.88,0.04,-0.10,-0.39,0.00,0.00,0.55
8552,-1.69,2.50,0.44,1.69,0.56,0.62,-0.12,0.07,-0.32,0.00,0.00,0.56
8560,-1.69,2.44,0.44,1.56,0.12,-0.06,-0.02,0.06,-0.29,0.00,0.00,0.57
8570,-1.69,2.44,0.44,1.56,0.12,-0.06,-0.02,0.06,-0.29,0.00,0.00,0.57
8579,-1.69,2.44,0.44,1.50,0.25,-1.19,-0.07,0.02,-0.29,0.00,0.00,0.57
8592,-1.69,2.44,0.44,1.50,0.25,-1.19,-0.02,0.00,-0.26,0.00,0.00,0.56
8600,-1.69,2.38,0.50,1.38,0.25,-2.19,0.09,0.03,-0.25,0.00,0.00,0.56
8612,-1.69,2.38,0.50,1.38,0.25,-2.19,0.16,0.04,-0.25,0.00,0.00,0.56
8620,-1.69,2.38,0.56,1.25,0.88,-2.69,0.04,0.06,-0.23,0.00,0.00,0.57
8633,-1.69,2.38,0.56,1.19,1.06,-2.94,0.08,0.06,-0.21,0.00,0.00,0.57
8640,-1.75,2.31,0.62,1.25,1.19,-2.75,0.15,0.07,-0.21,0.00,0.00,0.57
8649,-1.75,2.31,0.62,1.06,1.31,-2.56,0.17,0.07,-0.19,0.00,0.00,0.56
8656,-1.75,2.31,0.62,1.06,1.31,-2.56,0.17,0.07,-0.19,0.00,0.00,0.55
8667,-1.75,2.31,0.69,1.19,1.25,-2.25,0.22,0.00,-0.19,0.00,0.00,0.57
8698,-1.75,2.31,0.69,1.12,2.19,0.19,0.09,0.02,-0.17,0.00,0.00,0.57
8709,-1.75,2.25,0.69,1.12,2.19,0.19,0.09,0.02,-0.17,0.00,0.00,0.55
8717,-1.81,2.25,0.69,1.00,2.19,1.00,0.12,-0.03,-0.17,0.00,0.00,0.60
8729,-1.81,2.25,0.69,1.06,1.94,1.69,0.27,0.02,-0.28,0.00,0.00,0.58
8737,-1.81,2.25,0.62,0.88,2.25,3.12,0.22,0.00,-0.30,0.00,0.00,0.59
8747,-1.81,2.25,0.62,0.88,2.25,3.12,0.26,0.01,-0.28,0.00,0.00,0.55
8755,-1.88,2.25,0.56,0.94,2.44,3.50,0.26,0.01,-0.28,0.00,0.00,0.59
8763,-1.88,2.19,0.56,0.88,2.81,4.12,0.31,0.10,-0.26,0.00,0.00,0.58
8771,-1.88,2.19,0.50,0.56,2.44,4.94,0.09,0.15,-0.33,0.00,0.00,0.57
8779,-1.94,2.19,0.44,0.31,2.69,5.38,0.06,0.14,-0.30,0.00,0.00,0.57
8787,-1.94,2.19,0.44,0.06,2.31,6.25,0.03,0.14,-0.31,0.00,0.00,0.59
8797,-1.94,2.19,0.38,0.06,2.31,6.25,0.00,0.16,-0.27,0.00,0.00,0.58
8806,-1.94,2.19,0.31,-0.19,2.12,7.31,0.00,0.16,-0.27,0.00,0.00,0.57
8813,-2.00,2.19,0.25,-0.50,1.56,8.44,0.02,0.03,-0.39,0.00,0.00,0.59
8823,-2.00,2.19,0.12,-0.62,1.56,9.69,0.07,-0.04,-0.39,0.00,0.00,0.58
8853,-2.00,2.19,-0.19,-0.88,0.50,12.38,-0.03,0.04,-0.35,0.00,0.00,0.57
8863,-2.00,2.19,-0.31,-1.19,-0.12,13.00,0.00,0.02,-0.39,0.00,0.00,0.59
8872,-2.00,2.19,-0.44,-1.25,-0.31,13.69,0.00,0.02,-0.44,0.00,0.00,0.58
8879,-2.00,2.25,-0.62,-1.12,-0.69,14.62,-0.04,0.06,-0.45,0.00,0.00,0.59
8887,-2.00,2.25,-0.75,-1.25,-1.06,15.38,-0.06,0.03,-0.42,0.00,0.00,0.58
8896,-2.00,2.25,-0.75,-1.38,-1.44,15.88,-0.09,0.01,-0.42,0.00,0.00,0.59
8904,-2.00,2.25,-0.94,-1.38,-1.44,15.88,-0.09,0.01,-0.42,0.00,0.00,0.58
8911,-2.00,2.25,-1.06,-1.25,-1.94,16.19,-0.08,0.03,-0.38,0.00,0.00,0.59
8921,-2.00,2.25,-1.25,-1.50,-2.31,16.88,-0.05,0.07,-0.32,0.00,0.00,0.58
8929,-2.00,2.25,-1.38,-1.44,-2.56,17.12,0.01,0.11,-0.32,0.00,0.00,0.58
8940,-2.00,2.25,-1.38,-1.44,-2.38,17.25,0.01,0.05,-0.33,0.00,0.00,0.58
8948,-1.94,2.25,-1.75,-1.69,-2.88,17.50,0.08,-0.02,-0.35,0.00,0.00,0.59
8960,-1.94,2.25,-1.75,-1.50,-2.88,17.75,-0.01,-0.11,-0.37,0.00,0.00,0.59
8967,-1.88,2.31,-2.06,-1.44,-3.00,17.88,0.10,-0.19,-0.38,0.00,0.00,0.59
8999,-1.81,2.31,-2.62,-0.38,-2.50,17.94,0.02,0.00,-0.36,0.00,0.00,0.58
9007,-1.81,2.31,-2.81,-0.12,-2.44,18.25,0.05,0.00,-0.33,0.00,0.00,0.59
9017,-1.81,2.31,-2.81,-0.12,-2.44,18.25,0.05,0.00,-0.33,0.00,0.00,0.59
9025,-1.81,2.31,-2.94,0.19,-2.75,18.25,0.07,-0.05,-0.29,0.00,0.00,0.58
9038,-1.75,2.31,-3.12,0.19,-2.75,18.25,0.25,-0.02,-0.31,0.00,0.00,0.59
9046,-1.75,2.31,-3.31,0.50,-2.00,18.12,0.28,0.00,-0.34,0.00,0.00,0.59
9056,-1.75,2.31,-3.50,0.50,-2.00,18.12,0.28,0.00,-0.34,0.00,0.00,0.59
9063,-1.69,2.25,-3.69,0.81,-1.50,17.88,0.34,0.00,-0.36,0.00,0.00,0.58
9073,-1.69,2.25,-3.81,1.06,-1.19,17.69,0.27,0.08,-0.36,0.00,0.00,0.59
9084,-1.69,2.25,-4.00,1.06,-0.69,17.31,0.17,0.09,-0.33,0.00,0.00,0.59
9095,-1.69,2.25,-4.19,1.12,-0.38,17.25,0.10,0.18,-0.28,0.00,0.00,0.58
9102,-1.69,2.19,-4.31,1.06,-0.31,17.31,0.00,0.10,-0.27,0.00,0.00,0.59
9112,-1.69,2.19,-4.50,1.12,0.06,17.62,0.09,0.14,-0.27,0.00,0.00,0.60
9120,-1.69,2.19,-4.69,1.06,-0.06,17.81,0.19,0.00,-0.28,0.00,0.00,0.59
9151,-1.69,2.12,-5.25,1.19,0.12,19.56,0.30,-0.05,-0.38,0.00,0.00,0.60
9158,-1.69,2.12,-5.44,1.38,0.19,20.44,0.36,-0.17,-0.41,0.00,0.00,0.59
9166,-1.69,2.06,-5.62,1.69,0.31,21.19,0.34,-0.15,-0.39,0.00,0.00,0.60
9174,-1.69,2.06,-5.62,2.06,0.44,22.19,0.19,-0.07,-0.34,0.00,0.00,0.59
9183,-1.69,2.06,-5.88,2.06,0.44,22.19,0.10,-0.03,-0.33,0.00,0.00,0.59
9198,-1.69,2.06,-6.06,2.19,0.88,22.69,0.10,-0.03,-0.33,0.00,0.00,0.59
9207,-1.69,2.00,-6.31,2.50,0.81,23.75,0.14,0.14,-0.29,0.00,0.00,0.59
9215,-1.69,2.00,-6.50,2.25,0.75,24.25,0.19,0.15,-0.30,0.00,0.00,0.60
9225,-1.75,1.94,-6.75,2.25,0.75,24.25,0.33,0.14,-0.32,0.00,0.00,0.59
9234,-1.75,1.94,-7.00,2.25,1.19,24.44,0.49,0.11,-0.35,0.00,0.00,0.59
9246,-1.75,1.88,-7.25,2.12,1.69,24.75,0.46,0.10,-0.35,0.00,0.00,0.60
9253,-1.75,1.81,-7.50,2.00,2.12,25.12,0.46,0.10,-0.35,0.00,0.00,0.59
9263,-1.75,1.81,-7.75,2.06,2.56,25.69,0.44,0.05,-0.34,0.00,0.00,0.60
9272,-1.75,1.75,-8.00,2.00,3.06,26.19,0.26,0.12,-0.33,0.00,0.00,0.60
9283,-1.75,1.75,-8.25,1.94,3.50,26.88,0.25,0.16,-0.36,0.00,0.00,0.59
9312,-1.88,1.62,-9.06,1.62,3.88,29.19,0.11,-0.06,-0.36,0.00,0.00,0.59
9325,-1.88,1.62,-9.38,1.56,4.06,29.62,0.02,0.02,-0.32,0.00,0.00,0.60
9333,-1.94,1.62,-9.62,1.38,3.56,30.38,-0.16,0.03,-0.28,0.00,0.00,0.60
9346,-2.00,1.56,-9.94,1.38,3.56,30.38,-0.21,0.04,-0.22,0.00,0.00,0.60
9354,-2.06,1.56,-10.25,1.56,2.31,31.12,-0.06,0.04,-0.27,0.00,0.00,0.59
9366,-2.06,1.50,-10.50,1.56,2.31,31.12,-0.06,0.04,-0.27,0.00,0.00,0.60
9374,-2.12,1.44,-11.12,1.50,1.81,32.31,0.04,0.02,-0.37,0.00,0.00,0.59
9384,-2.12,1.44,-11.12,1.50,1.81,32.31,0.07,-0.03,-0.38,0.00,0.00,0.60
9393,-2.12,1.44,-11.44,1.50,1.44,32.94,-0.05,-0.03,-0.36,0.00,0.00,0.60
9401,-2.19,1.44,-11.81,1.94,1.50,33.44,-0.05,-0.03,-0.36,0.00,0.00,0.60
9408,-2.19,1.38,-12.12,2.00,1.19,33.75,-0.08,-0.06,-0.32,0.00,0.00,0.61
9416,-2.19,1.38,-12.44,2.19,1.12,34.00,-0.10,-0.03,-0.32,0.00,0.00,0.60
9424,-2.19,1.31,-12.75,2.25,0.56,34.19,-0.20,0.07,-0.30,0.00,0.00,0.59
9432,-2.19,1.31,-12.75,2.25,0.56,34.19,-0.08,0.05,-0.32,0.00,0.00,0.60
9462,-2.25,1.19,-13.75,2.00,-0.31,34.25,-0.13,0.30,-0.27,0.00,0.00,0.60
9471,-2.25,1.19,-14.12,1.56,-0.31,34.00,-0.13,0.30,-0.27,0.00,0.00,0.60
9481,-2.25,1.12,-14.44,1.19,-0.62,33.50,-0.11,0.29,-0.26,0.00,0.00,0.60
9491,-2.25,1.06,-14.75,0.81,-1.00,32.94,-0.09,0.33,-0.19,0.00,0.00,0.59
9501,-2.25,1.06,-15.06,0.31,-0.88,32.31,-0.08,0.40,-0.15,0.00,0.00,0.60
