Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cP
85754499,-3.06,4.62,0.00,-0.19,0.44,0.75,0.04,-0.12,-0.15,2.50,5.60,0.51,-10000.00,-10000.00,0.00,0.61,0.00,0.00,1.40
85764686,-3.06,4.62,0.00,-0.06,0.56,1.62,0.59,0.22,-0.20,2.50,5.60,0.51,-10000.00,-10000.00,0.00,0.61,0.00,0.00,1.40
85774690,-3.06,4.62,0.06,-0.06,0.50,0.88,-1.17,0.31,-0.10,2.50,5.60,0.52,-10000.00,-10000.00,0.05,0.61,0.00,0.00,1.05
85785009,-3.06,4.62,0.06,0.19,0.00,-1.00,1.24,0.15,-0.09,2.50,5.60,0.51,-10000.00,-10000.00,0.00,0.61,0.00,0.00,1.40
85795012,-3.06,4.62,0.06,0.25,-0.19,-1.56,-0.28,0.06,-0.17,2.50,5.60,0.51,-10000.00,-10000.00,0.00,0.61,0.00,0.00,1.40
85805777,-3.06,4.62,0.00,-0.12,-0.44,-0.62,-0.24,0.10,-0.16,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85815782,-3.06,4.62,0.00,-0.06,-0.62,1.06,-0.35,0.10,-0.25,2.50,5.60,0.53,-10000.00,-10000.00,0.11,0.61,0.00,0.00,0.70
85825785,-3.06,4.62,0.06,-0.06,-0.50,1.69,0.31,0.29,-0.21,2.50,5.60,0.50,-10000.00,-10000.00,-0.04,0.61,0.00,0.00,1.75
85835788,-3.06,4.62,0.06,-0.19,-0.12,0.38,0.31,0.01,-0.19,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85845792,-3.06,4.62,0.00,0.00,0.12,-1.06,-0.01,0.24,-0.14,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85855796,-3.06,4.62,0.00,0.00,0.12,-1.44,0.83,-0.18,-0.08,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85865799,-3.06,4.62,0.00,0.19,0.50,-0.69,0.92,-0.05,-0.08,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85875803,-3.06,4.62,0.00,0.00,0.69,1.00,0.47,-0.42,-0.06,2.50,5.60,0.50,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,1.75
85885806,-3.06,4.62,0.00,0.00,0.06,1.06,1.19,0.29,-0.07,2.50,5.60,0.49,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.10
85895809,-3.06,4.62,0.00,-0.12,-0.69,0.19,-0.32,-0.20,-0.03,2.50,5.60,0.50,-10000.00,-10000.00,-0.04,0.61,0.00,0.00,1.75
85907832,-3.06,4.62,0.00,-0.12,-0.75,-0.88,-0.11,0.03,-0.10,2.50,5.60,0.49,-10000.00,-10000.00,0.01,0.61,0.00,0.00,2.10
85917835,-3.06,4.62,0.00,0.19,-0.56,-1.12,0.55,0.48,-0.29,2.50,5.60,0.50,-10000.00,-10000.00,-0.14,0.61,0.00,0.00,1.75
85930877,-3.06,4.62,0.00,0.12,-0.25,-0.38,-0.13,-0.40,-0.18,2.50,5.60,0.49,-10000.00,-10000.00,-0.03,0.61,0.00,0.00,2.10
85942901,-3.06,4.62,0.00,0.19,0.19,0.38,0.16,-0.28,0.06,2.50,5.60,0.47,-10000.00,-10000.00,-0.06,0.61,0.00,0.00,2.80
85954803,-3.06,4.62,0.00,-0.38,0.06,0.06,0.42,-0.54,-0.25,2.50,5.60,0.49,-10000.00,-10000.00,0.03,0.61,0.00,0.00,2.10
85965052,-3.06,4.62,0.00,-0.19,-0.31,-0.31,-0.56,0.80,-0.34,2.50,5.60,0.50,-10000.00,-10000.00,0.07,0.61,0.00,0.00,1.75
85978398,-3.06,4.62,0.00,-0.12,-0.31,-0.38,-0.26,-0.12,-0.17,2.50,5.60,0.49,-10000.00,-10000.00,0.04,0.61,0.00,0.00,2.10
85988975,-3.06,4.62,0.00,0.25,0.25,-0.19,-0.12,0.23,-0.33,2.50,5.60,0.49,-10000.00,-10000.00,-0.01,0.61,0.00,0.00,2.10
86001127,-3.06,4.62,0.00,0.12,0.00,0.12,0.21,0.03,-0.21,2.50,5.60,0.48,-10000.00,-10000.00,-0.01,0.61,0.00,0.00,2.45
86013218,-3.06,4.62,0.00,0.06,0.00,-0.31,-0.52,-0.02,-0.24,2.50,5.60,0.51,-10000.00,-10000.00,0.07,0.61,0.00,0.00,1.40
86024204,-3.06,4.62,0.00,-0.12,-0.19,0.06,0.41,-0.17,-0.12,2.50,5.60,0.50,-10000.00,-10000.00,0.07,0.61,0.00,0.00,1.75
86034332,-3.06,4.62,0.00,-0.06,-0.50,0.06,-0.54,0.12,-0.29,2.50,5.60,0.49,-10000.00,-10000.00,-0.03,0.61,0.00,0.00,2.10
86044578,-3.06,4.62,0.00,0.12,-0.12,0.06,-0.15,0.10,-0.13,2.50,5.60,0.48,-10000.00,-10000.00,-0.04,0.61,0.00,0.00,2.45
86054710,-3.06,4.62,0.00,0.00,0.12,-0.06,-0.31,0.13,-0.12,2.50,5.60,0.48,-10000.00,-10000.00,0.04,0.61,0.00,0.00,2.45
86065501,-3.06,4.62,0.00,0.00,0.56,-0.50,0.14,0.10,-0.07,2.50,5.60,0.48,-10000.00,-10000.00,-0.04,0.61,0.00,0.00,2.45
86075505,-3.06,4.62,0.00,0.06,0.06,0.00,0.36,-0.11,-0.13,2.50,5.60,0.48,-10000.00,-10000.00,-0.09,0.61,0.00,0.00,2.45
86087427,-3.06,4.62,0.00,-0.12,0.12,0.12,0.46,-0.35,-0.23,2.50,5.60,0.49,-10000.00,-10000.00,-0.01,0.61,0.00,0.00,2.10
86097430,-3.06,4.62,0.00,-0.31,-0.56,0.00,0.09,-0.30,-0.08,2.50,5.60,0.47,-10000.00,-10000.00,-0.11,0.61,0.00,0.00,2.80
86109287,-3.06,4.62,0.00,-0.25,-0.50,0.06,-0.12,0.37,-0.19,2.50,5.60,0.48,-10000.00,-10000.00,-0.03,0.61,0.00,0.00,2.45
86119291,-3.06,4.62,0.00,0.00,-0.56,-0.25,0.46,0.23,-0.06,2.50,5.60,0.49,-10000.00,-10000.00,-0.10,0.61,0.00,0.00,2.10
86133190,-3.06,4.62,0.00,0.50,-0.38,0.44,-0.67,0.72,-0.01,2.50,5.60,0.49,-10000.00,-10000.00,-0.06,0.61,0.00,0.00,2.10
86144217,-3.06,4.62,0.00,0.44,-0.50,0.56,-0.48,0.68,0.15,2.50,5.60,0.47,-10000.00,-10000.00,-0.10,0.61,0.00,0.00,2.80
86154806,-3.06,4.62,0.00,0.62,-0.12,0.69,-0.48,0.44,0.18,2.50,5.60,0.49,-10000.00,-10000.00,0.05,0.61,0.00,0.00,2.10
86165146,-3.06,4.62,0.00,0.38,-0.25,-0.12,-0.66,0.85,-0.04,2.50,5.60,0.50,-10000.00,-10000.00,0.10,0.61,0.00,0.00,1.75
86175149,-3.06,4.62,0.00,0.50,-0.69,-0.31,-0.53,0.20,-0.07,2.50,5.60,0.50,-10000.00,-10000.00,0.10,0.61,0.00,0.00,1.75
86185266,-3.06,4.62,0.00,0.56,-0.38,-0.81,-0.90,0.38,-0.05,2.50,5.60,0.49,-10000.00,-10000.00,0.05,0.61,0.00,0.00,2.10
86195268,-3.06,4.62,0.00,1.00,-0.81,-0.12,-0.86,0.41,-0.02,2.50,5.60,0.48,-10000.00,-10000.00,-0.04,0.61,0.00,0.00,2.45
86205272,-3.06,4.62,0.00,0.94,-0.38,0.25,-1.27,0.14,0.02,2.50,5.60,0.48,-10000.00,-10000.00,0.06,0.61,0.00,0.00,2.45
86215565,-3.06,4.62,0.00,0.81,-0.19,0.75,-1.28,0.77,0.01,2.50,5.60,0.47,-10000.00,-10000.00,-0.03,0.61,0.00,0.00,2.80
86225570,-3.06,4.56,0.00,0.69,-0.06,0.62,0.93,0.47,-0.16,2.50,5.60,0.50,-10000.00,-10000.00,0.07,0.61,0.00,0.00,1.75
86235573,-3.06,4.56,0.00,0.62,0.12,1.00,0.94,0.06,-0.46,2.50,5.60,0.49,-10000.00,-10000.00,0.02,0.61,0.00,0.00,2.10
86245577,-3.06,4.56,0.06,0.62,0.19,1.06,-0.36,-0.92,-0.27,2.50,5.60,0.51,-10000.00,-10000.00,0.21,0.61,0.00,0.00,1.40
86255581,-3.06,4.56,0.06,0.56,0.31,0.75,-2.26,0.57,-0.04,2.50,5.60,0.49,-10000.00,-10000.00,0.02,0.61,0.00,0.00,2.10
86269106,-3.06,4.56,0.06,0.31,0.19,0.81,0.83,0.94,0.20,2.50,5.60,0.50,-10000.00,-10000.00,0.01,0.61,0.00,0.00,1.75
86279497,-3.12,4.56,0.06,0.50,0.12,0.81,2.57,-0.61,-0.43,2.50,5.60,0.50,-10000.00,-10000.00,0.01,0.62,0.00,0.00,1.75
86291557,-3.12,4.56,0.06,0.62,-0.12,0.38,-1.68,1.02,0.00,2.50,5.60,0.51,-10000.00,-10000.00,0.10,0.62,0.00,0.00,1.40
86303922,-3.12,4.56,0.06,0.69,-0.50,0.19,2.17,-1.53,-0.79,2.50,5.60,0.50,-10000.00,-10000.00,0.10,0.62,0.00,0.00,1.75
86314838,-3.12,4.56,0.06,0.31,-0.62,0.19,2.17,-1.53,-0.79,2.50,5.60,0.50,-10000.00,-10000.00,0.10,0.62,0.00,0.00,1.75
86324842,-3.12,4.56,0.06,0.12,-1.62,0.31,0.53,-1.50,-1.02,2.50,5.60,0.51,-10000.00,-10000.00,0.19,0.62,0.00,0.00,1.40
86334846,-3.12,4.56,0.06,0.12,-0.62,-0.56,-1.55,2.15,0.24,2.50,5.60,0.49,-10000.00,-10000.00,-0.05,0.62,0.00,0.00,2.10
86345157,-3.12,4.56,0.06,0.00,0.00,-1.00,4.41,-3.11,-0.64,2.50,5.60,0.50,-10000.00,-10000.00,0.04,0.62,0.00,0.00,1.75
86355247,-3.12,4.56,0.06,0.00,-0.69,-0.62,-3.55,2.83,-0.30,2.50,5.60,0.51,-10000.00,-10000.00,-0.01,0.62,0.00,0.00,1.40
86365707,-3.12,4.56,0.06,0.00,-0.19,-0.06,-3.24,2.79,-0.38,2.50,5.60,0.49,-10000.00,-10000.00,0.00,0.62,0.00,0.00,2.10
86375712,-3.12,4.56,0.06,0.44,-0.19,0.88,5.19,-3.05,-0.11,2.50,5.60,0.50,-10000.00,-10000.00,0.01,0.62,0.00,0.00,1.75
86388355,-3.12,4.56,0.06,0.06,0.06,1.69,-5.91,3.84,-0.29,2.50,5.60,0.50,-10000.00,-10000.00,0.01,0.62,0.00,0.00,1.75
86398358,-3.12,4.56,0.06,0.25,0.56,1.00,2.58,-3.23,-0.24,2.50,5.60,0.51,-10000.00,-10000.00,0.02,0.62,0.00,0.00,1.40
86411335,-3.12,4.56,0.12,0.12,0.31,1.06,-4.04,-1.64,-0.18,2.50,5.60,0.52,-10000.00,-10000.00,0.10,0.62,0.00,0.00,1.05
86421338,-3.12,4.56,0.12,0.31,0.25,-0.31,2.67,-2.21,-0.11,2.50,5.60,0.50,-10000.00,-10000.00,0.00,0.62,0.00,0.00,1.75
86437775,-3.19,4.56,0.12,0.12,-0.88,-0.19,-0.79,-3.33,0.06,2.50,5.60,0.49,-10000.00,-10000.00,-0.08,0.64,0.00,0.00,2.10
86447778,-3.19,4.56,0.06,0.19,-0.62,-0.81,-3.20,3.62,-0.08,2.50,5.60,0.50,-10000.00,-10000.00,0.07,0.64,0.00,0.00,1.75
86459101,-3.19,4.56,0.06,0.12,-0.81,-0.38,-4.25,-1.22,0.25,2.50,5.60,0.48,-10000.00,-10000.00,-0.07,0.64,0.00,0.00,2.45
86469105,-3.19,4.56,0.06,0.38,-0.94,-0.44,4.10,-1.69,-0.09,2.50,5.60,0.48,-10000.00,-10000.00,-0.12,0.64,0.00,0.00,2.45
86480386,-3.19,4.56,0.06,0.12,0.12,-0.31,-2.72,1.44,0.23,2.50,5.60,0.51,-10000.00,-10000.00,0.12,0.64,0.00,0.00,1.40
86491795,-3.19,4.56,0.06,-0.44,0.88,0.19,-2.09,-0.50,0.76,2.50,5.60,0.52,-10000.00,-10000.00,0.11,0.64,0.00,0.00,1.05
86507405,-3.19,4.56,0.06,-1.00,1.25,0.06,1.43,-2.98,-0.56,2.50,5.60,0.50,-10000.00,-10000.00,0.05,0.64,0.00,0.00,1.75
86517409,-3.19,4.56,0.06,-0.25,-0.12,-0.19,1.60,0.60,-0.47,2.50,5.60,0.51,-10000.00,-10000.00,0.05,0.64,0.00,0.00,1.40
86527747,-3.19,4.56,0.06,0.12,-0.56,-0.38,0.78,0.61,-0.18,2.50,5.60,0.53,-10000.00,-10000.00,0.10,0.64,0.00,0.00,0.70
86537751,-3.19,4.56,0.06,0.50,0.44,-0.75,0.77,-0.21,-0.18,2.50,5.60,0.50,-10000.00,-10000.00,0.05,0.64,0.00,0.00,1.75
86547755,-3.19,4.56,0.06,0.69,0.00,-0.69,0.05,0.55,0.08,2.50,5.60,0.52,-10000.00,-10000.00,0.19,0.64,0.00,0.00,1.05
86558757,-3.19,4.56,0.06,0.50,0.25,-0.88,-0.03,-0.51,0.09,2.50,5.60,0.52,-10000.00,-10000.00,0.14,0.64,0.00,0.00,1.05
86568760,-3.19,4.56,0.06,-0.25,0.38,-1.25,-1.25,0.10,0.22,2.50,5.60,0.50,-10000.00,-10000.00,0.13,0.64,0.00,0.00,1.75
86582527,-3.19,4.56,0.06,-0.44,-0.44,-1.19,-0.51,-0.65,0.95,2.50,5.60,0.50,-10000.00,-10000.00,0.14,0.64,0.00,0.00,1.75
86594842,-3.12,4.56,0.00,-0.81,-0.06,-1.31,0.09,-0.31,-2.50,2.50,5.60,0.51,-10000.00,-10000.00,0.03,0.62,0.00,0.00,1.40
86608678,-3.12,4.62,0.00,-1.50,0.69,-0.94,1.96,-2.89,-2.52,2.50,5.60,0.49,-10000.00,-10000.00,-0.10,0.62,0.00,0.00,2.10
86618682,-3.12,4.62,0.00,-0.94,0.12,-0.62,0.60,-2.55,-0.13,2.50,5.60,0.51,-10000.00,-10000.00,0.06,0.62,0.00,0.00,1.40
86630939,-3.12,4.62,0.00,-0.31,1.06,0.56,-2.72,2.07,0.40,2.50,5.60,0.51,-10000.00,-10000.00,0.02,0.62,0.00,0.00,1.40
86642577,-3.12,4.62,0.00,0.25,2.12,0.25,2.66,-3.07,-3.88,2.50,5.60,0.50,-10000.00,-10000.00,-0.15,0.62,0.00,0.00,1.75
86657124,-3.12,4.62,0.00,0.69,-0.88,0.31,-3.50,2.92,-1.76,2.50,5.60,0.51,-10000.00,-10000.00,0.03,0.62,0.00,0.00,1.40
86667128,-3.12,4.56,0.00,1.00,-2.06,-0.69,3.00,-2.56,-6.28,2.50,5.60,0.51,-10000.00,-10000.00,-0.10,0.62,0.00,0.00,1.40
86677131,-3.12,4.56,0.00,0.50,-1.00,0.38,-2.61,3.23,-4.25,2.50,5.60,0.51,-10000.00,-10000.00,-0.12,0.62,0.00,0.00,1.40
86687134,-3.12,4.56,0.00,-0.38,0.38,-0.81,4.02,-2.96,-6.21,2.50,5.60,0.51,-10000.00,-10000.00,-0.05,0.62,0.00,0.00,1.40
86697138,-3.12,4.56,0.00,-0.62,-0.25,0.31,-4.02,4.95,-0.22,2.50,5.60,0.49,-10000.00,-10000.00,-0.15,0.62,0.00,0.00,2.10
86708551,-3.12,4.56,0.00,-0.25,0.19,-0.50,3.25,-3.03,-6.13,2.50,5.60,0.51,-10000.00,-10000.00,-0.14,0.62,0.00,0.00,1.40
86718554,-3.12,4.56,0.00,-0.50,0.25,0.25,1.05,-1.59,-6.08,2.50,5.60,0.50,-10000.00,-10000.00,-0.15,0.62,0.00,0.00,1.75
86728558,-3.19,4.56,0.00,0.31,-0.75,0.50,-1.80,0.43,0.32,2.50,5.60,0.51,-10000.00,-10000.00,-0.20,0.64,0.00,0.00,1.40
86738562,-3.19,4.56,0.00,0.56,-0.38,0.56,1.31,-1.78,-6.32,2.50,5.60,0.51,-10000.00,-10000.00,-0.23,0.64,0.00,0.00,1.40
86748565,-3.19,4.56,0.00,0.12,-2.06,2.50,-4.15,1.46,-0.54,2.50,5.60,0.51,-10000.00,-10000.00,-0.18,0.64,0.00,0.00,1.40
86758568,-3.19,4.56,0.06,1.69,-2.00,2.50,-3.09,0.06,-4.72,2.50,5.60,0.49,-10000.00,-10000.00,-0.34,0.64,0.00,0.00,2.10
86768570,-3.19,4.56,0.06,1.38,-0.69,2.12,2.78,-4.68,-5.78,2.50,5.60,0.49,-10000.00,-10000.00,-0.37,0.64,0.00,0.00,2.10
86778574,-3.19,4.56,0.06,1.19,-0.44,2.06,-3.10,0.85,-8.40,2.50,5.60,0.49,-10000.00,-10000.00,-0.41,0.64,0.00,0.00,2.10
86788577,-3.19,4.56,0.12,0.69,0.50,2.31,1.29,-3.47,-7.63,2.50,5.60,0.52,-10000.00,-10000.00,-0.30,0.64,0.00,0.00,1.05
86798580,-3.19,4.56,0.12,-0.31,1.62,2.19,-1.41,1.95,-7.09,2.50,5.60,0.51,-10000.00,-10000.00,-0.28,0.64,0.00,0.00,1.40
86808583,-3.19,4.56,0.12,-0.62,1.44,2.00,-2.90,2.42,-3.56,2.50,5.60,0.50,-10000.00,-10000.00,-0.44,0.64,0.00,0.00,1.75
86818586,-3.19,4.56,0.19,-1.00,1.88,1.50,1.51,-1.66,-8.00,2.50,5.60,0.51,-10000.00,-10000.00,-0.38,0.64,0.00,0.00,1.40
86828589,-3.12,4.56,0.19,-0.62,2.19,1.50,-3.22,4.14,-3.09,2.50,5.60,0.50,-10000.00,-10000.00,-0.49,0.62,0.00,0.00,1.75
86839040,-3.12,4.56,0.19,-0.38,0.88,2.50,-0.62,1.76,-5.31,2.50,5.60,0.53,-10000.00,-10000.00,-0.37,0.62,0.00,0.00,0.70
86849042,-3.12,4.56,0.25,-0.38,1.00,3.19,1.12,0.09,-8.96,2.50,5.60,0.51,-10000.00,-10000.00,-0.52,0.62,0.00,0.00,1.40
86860845,-3.12,4.56,0.25,-0.06,1.50,3.12,-1.35,1.97,-7.60,2.50,5.60,0.51,-10000.00,-10000.00,-0.46,0.62,0.00,0.00,1.40
86870848,-3.12,4.56,0.31,-0.38,1.44,2.81,-1.76,2.66,-4.62,2.50,5.60,0.53,-10000.00,-10000.00,-0.38,0.62,0.00,0.00,0.70
86880851,-3.12,4.56,0.31,-0.56,0.81,2.12,1.60,-0.51,-8.03,2.50,5.60,0.51,-10000.00,-10000.00,-0.52,0.62,0.00,0.00,1.40
86891343,-3.12,4.56,0.31,-0.50,0.75,2.38,0.37,0.14,-7.72,2.50,5.60,0.52,-10000.00,-10000.00,-0.66,0.62,0.00,0.00,1.05
86902321,-3.06,4.56,0.38,-0.94,1.69,2.75,-2.73,4.66,-5.62,2.50,5.60,0.51,-10000.00,-10000.00,-0.69,0.61,0.00,0.00,1.40
86914617,-3.06,4.56,0.38,-0.75,1.69,3.38,1.64,-0.03,-7.31,2.50,5.60,0.50,-10000.00,-10000.00,-0.72,0.61,0.00,0.00,1.75
86924620,-3.06,4.56,0.44,-1.00,1.25,3.06,0.14,0.32,-8.20,2.50,5.60,0.51,-10000.00,-10000.00,-0.76,0.61,0.00,0.00,1.40
86934623,-3.06,4.56,0.44,-0.44,-0.81,2.62,-0.33,2.91,-3.53,2.50,5.60,0.53,-10000.00,-10000.00,-0.63,0.61,0.00,0.00,0.70
86946144,-3.06,4.56,0.50,-0.50,0.31,2.00,-1.31,2.19,-6.98,2.50,5.60,0.51,-10000.00,-10000.00,-0.90,0.61,0.00,0.00,1.40
86958227,-3.06,4.56,0.50,0.19,0.19,2.31,-3.20,3.66,-3.78,2.50,5.60,0.50,-10000.00,-10000.00,-0.86,0.61,0.00,0.00,1.75
86968229,-3.06,4.56,0.50,0.50,-0.69,2.19,0.37,1.54,-5.74,2.50,5.60,0.52,-10000.00,-10000.00,-0.79,0.61,0.00,0.00,1.05
86978791,-3.12,4.56,0.56,0.25,-1.00,1.81,1.71,1.53,-9.10,2.50,5.60,0.52,-10000.00,-10000.00,-0.94,0.62,0.00,0.00,1.05
86988796,-3.12,4.56,0.56,-0.06,-0.25,1.56,-2.97,4.47,-4.08,2.50,5.60,0.51,-10000.00,-10000.00,-0.91,0.62,0.00,0.00,1.40
87000366,-3.12,4.56,0.56,-0.62,0.31,1.44,1.15,-0.98,-6.71,2.50,5.60,0.50,-10000.00,-10000.00,-1.04,0.62,0.00,0.00,1.75
87010368,-3.12,4.56,0.62,-0.62,0.25,1.56,0.88,1.04,-8.05,2.50,5.60,0.52,-10000.00,-10000.00,-0.93,0.62,0.00,0.00,1.05
87022665,-3.12,4.56,0.62,-0.25,0.12,1.88,-2.88,4.05,-4.24,2.50,5.60,0.52,-10000.00,-10000.00,-0.91,0.62,0.00,0.00,1.05
87032669,-3.12,4.56,0.62,-0.25,-1.06,2.31,0.77,-1.49,-7.57,2.50,5.60,0.51,-10000.00,-10000.00,-1.05,0.62,0.00,0.00,1.40
87048896,-3.12,4.56,0.69,0.38,-1.19,2.31,-3.03,4.09,-5.57,2.50,5.60,0.51,-10000.00,-10000.00,-1.20,0.62,0.00,0.00,1.40
87058900,-3.12,4.56,0.69,0.44,-0.19,1.38,1.46,0.99,-8.25,2.50,5.60,0.51,-10000.00,-10000.00,-1.15,0.62,0.00,0.00,1.40
87070667,-3.12,4.56,0.69,0.62,-1.25,1.12,-0.64,2.50,-8.45,2.50,5.60,0.50,-10000.00,-10000.00,-1.20,0.62,0.00,0.00,1.75
87080670,-3.12,4.56,0.69,0.19,-0.19,1.19,-2.49,5.47,-5.58,2.50,5.60,0.51,-10000.00,-10000.00,-1.28,0.62,0.00,0.00,1.40
87091267,-3.12,4.56,0.75,0.12,0.19,1.44,-0.77,1.79,-4.52,2.50,5.60,0.52,-10000.00,-10000.00,-1.25,0.62,0.00,0.00,1.05
87101706,-3.12,4.56,0.75,-0.44,-0.44,1.44,-1.96,1.07,-7.26,2.50,5.60,0.52,-10000.00,-10000.00,-1.24,0.62,0.00,0.00,1.05
87113391,-3.12,4.56,0.75,-0.50,-0.50,1.31,-2.65,3.68,-4.27,2.50,5.60,0.51,-10000.00,-10000.00,-1.26,0.62,0.00,0.00,1.40
87123394,-3.19,4.56,0.75,-0.44,-0.69,1.31,0.49,0.37,-5.39,2.50,5.60,0.51,-10000.00,-10000.00,-1.39,0.64,0.00,0.00,1.40
87133396,-3.19,4.56,0.81,0.50,-1.31,1.75,1.85,-0.91,-8.66,2.50,5.60,0.52,-10000.00,-10000.00,-1.38,0.64,0.00,0.00,1.05
87145600,-3.19,4.56,0.81,0.25,-1.00,2.88,1.69,-1.64,-6.90,2.50,5.60,0.51,-10000.00,-10000.00,-1.41,0.64,0.00,0.00,1.40
87156751,-3.19,4.56,0.81,0.81,0.38,2.62,0.88,0.14,-8.18,2.50,5.60,0.52,-10000.00,-10000.00,-1.41,0.64,0.00,0.00,1.05
87169399,-3.19,4.56,0.88,-0.50,-1.50,2.69,-2.29,3.69,-4.91,2.50,5.60,0.52,-10000.00,-10000.00,-1.44,0.64,0.00,0.00,1.05
87179402,-3.25,4.56,0.94,-0.56,-1.00,2.44,1.10,-0.28,-7.18,2.50,5.60,0.50,-10000.00,-10000.00,-1.53,0.65,0.00,0.00,1.75
87190717,-3.25,4.56,0.94,-0.25,0.19,1.81,-0.79,2.64,-7.80,2.50,5.60,0.50,-10000.00,-10000.00,-1.63,0.65,0.00,0.00,1.75
87200722,-3.25,4.56,0.94,-0.12,0.06,1.62,-2.85,3.88,-4.32,2.50,5.60,0.51,-10000.00,-10000.00,-1.64,0.65,0.00,0.00,1.40
87212577,-3.25,4.56,0.94,-0.19,0.75,1.81,0.72,1.06,-3.95,2.50,5.60,0.53,-10000.00,-10000.00,-1.58,0.65,0.00,0.00,0.70
87222581,-3.25,4.56,1.00,0.25,0.25,2.38,-3.03,3.04,-7.37,2.50,5.60,0.53,-10000.00,-10000.00,-1.58,0.65,0.00,0.00,0.70
87235962,-3.25,4.50,1.00,0.50,-0.44,2.44,0.83,1.30,-6.30,2.50,5.60,0.51,-10000.00,-10000.00,-1.69,0.65,0.00,0.00,1.40
87247498,-3.25,4.50,1.06,0.19,-0.06,1.81,1.09,0.92,-7.72,2.50,5.60,0.51,-10000.00,-10000.00,-1.79,0.65,0.00,0.00,1.40
87257696,-3.25,4.50,1.06,0.56,0.56,2.25,-1.53,2.29,-4.25,2.50,5.60,0.51,-10000.00,-10000.00,-1.76,0.65,0.00,0.00,1.40
87268810,-3.25,4.50,1.06,0.25,-0.50,2.31,1.75,0.06,-5.62,2.50,5.60,0.51,-10000.00,-10000.00,-1.84,0.65,0.00,0.00,1.40
87278814,-3.25,4.50,1.12,-0.12,-0.25,2.50,1.35,-0.18,-9.28,2.50,5.60,0.52,-10000.00,-10000.00,-1.84,0.65,0.00,0.00,1.05
87290592,-3.25,4.50,1.12,0.31,-0.94,2.50,-2.52,4.89,-3.85,2.50,5.60,0.51,-10000.00,-10000.00,-1.80,0.65,0.00,0.00,1.40
87300597,-3.25,4.50,1.19,0.19,-0.06,2.81,1.65,1.20,-7.87,2.50,5.60,0.51,-10000.00,-10000.00,-1.84,0.65,0.00,0.00,1.40
87310599,-3.25,4.50,1.19,-0.19,0.19,3.31,-0.71,2.60,-8.29,2.50,5.60,0.51,-10000.00,-10000.00,-1.93,0.65,0.00,0.00,1.40
87320603,-3.25,4.50,1.25,0.25,0.44,3.38,-2.09,4.05,-3.31,2.50,5.60,0.50,-10000.00,-10000.00,-2.08,0.65,0.00,0.00,1.75
87331849,-3.25,4.50,1.25,0.31,-0.38,3.75,1.28,-0.78,-8.41,2.50,5.60,0.51,-10000.00,-10000.00,-2.08,0.65,0.00,0.00,1.40
87341895,-3.25,4.50,1.31,-0.50,-1.00,3.31,-1.41,4.10,-6.15,2.50,5.60,0.50,-10000.00,-10000.00,-2.08,0.65,0.00,0.00,1.75
87355083,-3.25,4.50,1.31,-0.44,-1.25,3.44,-2.23,3.53,-3.41,2.50,5.60,0.51,-10000.00,-10000.00,-2.07,0.65,0.00,0.00,1.40
87367007,-3.31,4.50,1.38,-0.25,-0.50,2.44,2.52,-0.21,-7.15,2.50,5.60,0.52,-10000.00,-10000.00,-2.07,0.66,0.00,0.00,1.05
87378490,-3.31,4.50,1.38,0.12,0.50,1.19,-0.93,2.82,-4.58,2.50,5.60,0.52,-10000.00,-10000.00,-2.09,0.66,0.00,0.00,1.05
87388494,-3.31,4.50,1.38,0.62,0.69,2.12,2.08,0.67,-7.71,2.50,5.60,0.52,-10000.00,-10000.00,-2.18,0.66,0.00,0.00,1.05
87402654,-3.31,4.50,1.44,0.62,-0.25,2.50,0.76,2.28,-8.15,2.50,5.60,0.52,-10000.00,-10000.00,-2.19,0.66,0.00,0.00,1.05
87413536,-3.31,4.50,1.44,0.50,-0.25,2.88,-2.38,4.10,-4.00,2.50,5.60,0.53,-10000.00,-10000.00,-2.17,0.66,0.00,0.00,0.70
87423540,-3.31,4.50,1.50,0.19,-0.12,3.06,1.77,-0.36,-8.20,2.50,5.60,0.52,-10000.00,-10000.00,-2.26,0.66,0.00,0.00,1.05
87434508,-3.31,4.50,1.50,0.06,-0.69,2.81,0.68,1.13,-7.73,2.50,5.60,0.52,-10000.00,-10000.00,-2.25,0.66,0.00,0.00,1.05
87446543,-3.31,4.50,1.56,-1.00,0.12,2.12,1.64,-1.13,-8.32,2.50,5.60,0.52,-10000.00,-10000.00,-2.34,0.66,0.00,0.00,1.05
