Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
7665,-2.38,2.31,-1.31,-0.19,-0.88,-2.19,-0.05,-0.02,-0.27,0.00,0.00,0.62
7674,-2.31,2.31,-1.25,-0.19,-0.88,-2.19,-0.05,-0.04,-0.26,0.00,0.00,0.64
7681,-2.31,2.31,-1.25,0.06,-0.56,-2.25,-0.05,-0.04,-0.26,0.00,0.00,0.64
7689,-2.31,2.31,-1.25,0.19,-0.38,-2.25,-0.02,-0.03,-0.25,0.00,0.00,0.62
7696,-2.31,2.31,-1.19,0.19,-0.38,-2.25,-0.04,-0.01,-0.23,0.00,0.00,0.63
7726,-2.31,2.31,-1.12,-0.12,-0.19,-2.25,-0.06,-0.04,-0.26,0.00,0.00,0.64
7734,-2.31,2.31,-1.12,-0.12,-0.19,-2.25,-0.06,-0.04,-0.26,0.00,0.00,0.63
7741,-2.31,2.31,-1.12,0.12,0.06,-2.31,-0.06,-0.01,-0.23,0.00,0.00,0.62
7753,-2.31,2.31,-1.06,0.00,0.25,-2.50,-0.05,-0.02,-0.21,0.00,0.00,0.64
7764,-2.31,2.38,-1.06,0.19,0.50,-2.38,-0.06,-0.05,-0.26,0.00,0.00,0.62
7776,-2.31,2.38,-1.06,0.06,0.44,-2.44,-0.07,-0.01,-0.23,0.00,0.00,0.63
7784,-2.31,2.38,-1.00,-0.12,0.38,-2.44,-0.08,-0.03,-0.24,0.00,0.00,0.63
7793,-2.31,2.38,-1.00,-0.06,0.62,-2.38,-0.07,-0.03,-0.24,0.00,0.00,0.64
7803,-2.38,2.38,-1.00,0.00,0.62,-2.50,-0.45,0.08,-0.26,0.00,0.00,0.62
7813,-2.31,2.38,-0.94,0.06,0.44,-3.19,-0.68,0.13,-0.21,0.00,0.00,0.62
7823,-2.31,2.38,-0.88,-0.12,0.31,-4.38,-0.34,-0.06,-0.28,0.00,0.00,0.64
7833,-2.31,2.38,-0.88,0.06,0.25,-5.06,-0.31,-0.03,-0.26,0.00,0.00,0.64
7840,-2.31,2.38,-0.81,0.06,-0.06,-6.50,-0.39,0.10,-0.13,0.00,0.00,0.64
7849,-2.31,2.38,-0.69,0.06,0.12,-8.12,-0.17,-0.25,-0.25,0.00,0.00,0.62
7879,-2.38,2.38,-0.38,0.81,0.38,-12.12,0.08,-0.07,-0.37,0.00,0.00,0.63
7888,-2.38,2.38,-0.38,0.81,0.38,-12.12,-0.02,-0.06,-0.32,0.00,0.00,0.63
7896,-2.38,2.38,-0.25,0.81,0.94,-13.75,-0.06,0.20,-0.22,0.00,0.00,0.63
7908,-2.38,2.38,-0.12,1.06,1.19,-15.25,-0.06,0.20,-0.22,0.00,0.00,0.62
7916,-2.38,2.38,0.06,0.94,1.62,-16.50,0.00,0.23,-0.12,0.00,0.00,0.64
7930,-2.38,2.38,0.19,1.06,2.19,-17.75,-0.05,0.12,-0.16,0.00,0.00,0.64
7940,-2.44,2.38,0.62,0.75,2.44,-20.06,0.00,0.21,-0.18,0.00,0.00,0.62
7948,-2.44,2.38,0.62,0.56,2.94,-21.25,-0.01,0.30,-0.18,0.00,0.00,0.63
7961,-2.44,2.38,0.81,0.56,2.94,-21.25,-0.22,-0.07,-0.36,0.00,0.00,0.63
7968,-2.50,2.38,1.25,0.50,3.44,-23.75,-0.10,0.08,-0.27,0.00,0.00,0.63
7980,-2.50,2.38,1.25,0.50,3.44,-23.75,0.00,0.16,-0.19,0.00,0.00,0.63
7988,-2.56,2.38,1.50,0.62,3.69,-26.25,-0.26,0.00,-0.23,0.00,0.00,0.62
7996,-2.56,2.38,1.75,0.62,3.69,-26.25,-0.26,0.00,-0.23,0.00,0.00,0.64
8005,-2.62,2.38,2.00,0.94,3.62,-28.06,-0.35,-0.04,-0.24,0.00,0.00,0.63
8017,-2.62,2.38,2.31,1.19,3.50,-29.69,-0.33,-0.03,-0.28,0.00,0.00,0.64
8048,-2.69,2.38,3.25,2.06,3.06,-34.69,-0.64,0.16,-0.24,0.00,0.00,0.62
8060,-2.69,2.38,3.62,2.19,2.62,-36.19,-0.71,0.18,-0.21,0.00,0.00,0.63
8068,-2.69,2.38,4.00,2.25,1.62,-38.69,-0.55,0.13,-0.22,0.00,0.00,0.63
8079,-2.69,2.38,4.38,2.25,1.62,-38.69,-0.64,0.25,-0.20,0.00,0.00,0.63
8087,-2.75,2.38,4.75,2.44,1.25,-39.56,-0.64,0.25,-0.20,0.00,0.00,0.65
8096,-2.81,2.31,5.12,2.12,0.44,-40.25,-0.68,0.27,-0.19,0.00,0.00,0.65
8104,-2.88,2.31,5.56,2.00,-0.12,-40.81,-0.56,0.17,-0.28,0.00,0.00,0.63
8111,-2.94,2.25,5.94,1.88,-0.50,-41.44,-0.54,0.18,-0.26,0.00,0.00,0.63
8119,-2.94,2.25,5.94,1.88,-1.06,-42.12,-0.54,0.19,-0.21,0.00,0.00,0.63
8130,-3.00,2.25,6.31,1.88,-1.06,-42.12,-0.41,0.21,-0.22,0.00,0.00,0.63
8137,-3.00,2.25,6.75,1.88,-1.38,-42.88,-0.41,0.21,-0.22,0.00,0.00,0.63
8145,-3.00,2.25,7.19,1.75,-1.75,-43.19,-0.36,0.16,-0.21,0.00,0.00,0.62
8153,-3.00,2.25,7.56,1.75,-2.25,-43.50,-0.42,0.12,-0.23,0.00,0.00,0.62
8160,-3.00,2.25,8.00,1.75,-2.56,-44.12,-0.22,0.19,-0.26,0.00,0.00,0.62
8191,-2.94,2.19,8.88,2.00,-3.06,-45.12,-0.02,0.23,-0.23,0.00,0.00,0.62
8199,-2.88,2.19,9.31,1.88,-3.06,-45.31,0.03,0.23,-0.25,0.00,0.00,0.63
8210,-2.81,2.25,9.75,1.88,-3.06,-45.31,-0.03,0.23,-0.28,0.00,0.00,0.64
8219,-2.81,2.25,10.19,1.81,-2.94,-45.50,-0.02,0.20,-0.24,0.00,0.00,0.64
8229,-2.75,2.25,10.62,1.81,-2.94,-45.88,0.12,0.20,-0.22,0.00,0.00,0.63
8238,-2.69,2.25,11.06,1.62,-2.62,-46.19,0.12,0.20,-0.22,0.00,0.00,0.62
8245,-2.62,2.25,11.56,1.50,-2.31,-46.31,0.09,0.26,-0.19,0.00,0.00,0.61
8255,-2.62,2.25,12.00,1.44,-2.19,-46.44,0.09,0.24,-0.20,0.00,0.00,0.62
8263,-2.56,2.19,12.44,1.56,-2.00,-46.62,0.20,0.16,-0.24,0.00,0.00,0.62
8273,-2.50,2.19,12.88,1.50,-1.44,-46.75,0.15,0.17,-0.24,0.00,0.00,0.63
8281,-2.50,2.19,13.31,1.50,-1.19,-46.75,0.19,0.11,-0.25,0.00,0.00,0.63
8291,-2.50,2.19,13.31,1.50,-1.19,-46.75,0.19,0.11,-0.25,0.00,0.00,0.62
8299,-2.44,2.19,13.81,1.56,-1.06,-46.56,0.27,0.09,-0.24,0.00,0.00,0.63
8310,-2.44,2.19,14.25,1.62,-0.50,-46.44,0.27,0.09,-0.25,0.00,0.00,0.62
8340,-2.38,2.19,15.56,2.19,1.06,-45.25,0.18,0.09,-0.24,0.00,0.00,0.62
8349,-2.38,2.19,16.00,2.19,1.06,-45.25,0.18,0.09,-0.24,0.00,0.00,0.62
8357,-2.31,2.19,16.44,2.06,1.50,-45.00,0.26,0.08,-0.23,0.00,0.00,0.62
8366,-2.31,2.19,16.88,2.12,1.88,-44.44,0.22,0.05,-0.26,0.00,0.00,0.62
8376,-2.31,2.19,17.31,2.12,1.88,-43.69,0.09,0.08,-0.26,0.00,0.00,0.61
8383,-2.31,2.19,17.75,2.00,1.81,-43.12,0.15,0.07,-0.23,0.00,0.00,0.62
8393,-2.31,2.19,17.75,2.00,1.81,-43.12,0.09,0.09,-0.23,0.00,0.00,0.62
8401,-2.31,2.19,18.12,2.00,2.38,-41.88,0.00,0.07,-0.22,0.00,0.00,0.61
8411,-2.31,2.19,18.56,2.00,2.38,-41.88,-0.02,0.03,-0.22,0.00,0.00,0.62
8420,-2.38,2.19,18.94,1.88,2.56,-41.00,-0.03,0.04,-0.22,0.00,0.00,0.61
8431,-2.38,2.19,19.31,1.88,2.38,-40.38,-0.11,0.00,-0.23,0.00,0.00,0.61
8438,-2.38,2.19,19.75,2.06,2.38,-39.56,-0.11,0.00,-0.23,0.00,0.00,0.64
8446,-2.38,2.19,20.12,1.94,2.19,-38.94,-0.13,0.02,-0.20,0.00,0.00,0.61
8453,-2.38,2.19,20.50,1.88,2.00,-38.19,-0.08,0.10,-0.17,0.00,0.00,0.61
8483,-2.44,2.19,21.56,1.50,1.56,-36.25,-0.15,0.10,-0.25,0.00,0.00,0.63
8493,-2.44,2.19,21.56,1.50,1.56,-36.25,-0.15,0.10,-0.25,0.00,0.00,0.62
8500,-2.44,2.12,21.88,1.38,1.56,-35.56,-0.21,0.10,-0.22,0.00,0.00,0.62
8513,-2.44,2.12,22.25,1.44,0.88,-35.00,-0.24,0.10,-0.24,0.00,0.00,0.62
8522,-2.44,2.12,22.56,1.31,0.38,-33.75,-0.15,0.03,-0.23,0.00,0.00,0.62
8531,-2.44,2.12,22.88,1.31,0.38,-33.75,-0.19,0.05,-0.22,0.00,0.00,0.62
8539,-2.44,2.12,23.19,1.12,0.31,-33.00,-0.19,0.05,-0.22,0.00,0.00,0.62
8550,-2.44,2.12,23.50,1.06,-0.06,-32.44,-0.05,0.03,-0.21,0.00,0.00,0.63
8558,-2.38,2.12,23.81,1.12,0.12,-31.62,-0.06,0.07,-0.19,0.00,0.00,0.62
8571,-2.38,2.12,24.12,1.00,-0.38,-30.88,-0.07,0.08,-0.19,0.00,0.00,0.62
8581,-2.38,2.19,24.44,1.00,-0.19,-30.19,-0.04,0.08,-0.25,0.00,0.00,0.62
8590,-2.38,2.19,24.69,0.88,-0.12,-29.50,0.01,0.05,-0.28,0.00,0.00,0.61
8597,-2.38,2.19,25.00,0.94,-0.06,-29.00,-0.01,0.07,-0.26,0.00,0.00,0.62
8606,-2.38,2.19,25.25,0.75,-0.06,-28.38,0.00,0.02,-0.28,0.00,0.00,0.63
8613,-2.31,2.19,25.56,0.81,-0.06,-27.69,0.00,-0.04,-0.26,0.00,0.00,0.62
8645,-2.31,2.19,26.06,1.06,-0.19,-26.50,0.04,0.01,-0.21,0.00,0.00,0.62
8653,-2.31,2.19,26.31,1.06,-0.19,-26.50,0.03,0.06,-0.21,0.00,0.00,0.62
8665,-2.31,2.19,26.56,1.12,0.19,-26.06,0.07,0.10,-0.24,0.00,0.00,0.61
8673,-2.31,2.19,26.81,1.12,0.50,-25.56,0.11,0.11,-0.24,0.00,0.00,0.62
8686,-2.25,2.19,27.06,1.12,0.50,-25.56,0.09,0.11,-0.28,0.00,0.00,0.61
8693,-2.25,2.19,27.31,0.88,0.88,-25.19,0.11,0.12,-0.28,0.00,0.00,0.62
8704,-2.25,2.19,27.56,0.88,0.88,-25.19,0.11,0.12,-0.28,0.00,0.00,0.62
8713,-2.25,2.19,27.81,0.94,1.31,-25.44,0.11,0.04,-0.26,0.00,0.00,0.62
8725,-2.25,2.19,28.06,0.81,1.44,-25.44,0.06,0.00,-0.24,0.00,0.00,0.61
8734,-2.31,2.19,28.31,1.00,1.81,-25.44,0.06,-0.11,-0.23,0.00,0.00,0.63
8743,-2.31,2.19,28.56,1.00,1.81,-25.44,0.06,-0.11,-0.23,0.00,0.00,0.63
8750,-2.31,2.19,28.81,1.31,2.00,-25.62,0.01,-0.10,-0.20,0.00,0.00,0.62
8757,-2.31,2.19,29.06,1.44,2.19,-25.69,-0.02,-0.08,-0.26,0.00,0.00,0.61
8765,-2.31,2.12,29.31,1.75,2.12,-25.81,0.00,-0.07,-0.29,0.00,0.00,0.62
8795,-2.38,2.12,30.06,1.94,2.50,-25.88,-0.15,-0.02,-0.29,0.00,0.00,0.62
8803,-2.38,2.12,30.06,1.94,2.50,-25.88,-0.15,-0.02,-0.29,0.00,0.00,0.63
8813,-2.38,2.12,30.31,2.19,2.38,-25.94,-0.09,0.03,-0.23,0.00,0.00,0.62
8825,-2.38,2.12,30.56,2.00,2.06,-25.81,-0.23,0.00,-0.24,0.00,0.00,0.62
8834,-2.44,2.12,30.81,2.19,2.00,-26.00,-0.21,0.00,-0.18,0.00,0.00,0.62
8844,-2.44,2.06,31.06,2.06,2.06,-25.75,-0.21,0.00,-0.18,0.00,0.00,0.63
8852,-2.44,2.06,31.31,2.00,1.88,-25.81,-0.23,0.02,-0.18,0.00,0.00,0.64
8863,-2.50,2.06,31.56,1.81,1.75,-25.81,-0.23,0.06,-0.16,0.00,0.00,0.62
8873,-2.50,2.06,31.81,1.69,1.38,-25.75,-0.23,0.04,-0.22,0.00,0.00,0.62
8887,-2.50,2.06,32.06,1.69,1.25,-25.56,-0.31,0.01,-0.25,0.00,0.00,0.63
8894,-2.50,2.06,32.31,1.62,1.06,-25.62,-0.35,-0.04,-0.28,0.00,0.00,0.61
8904,-2.56,2.06,32.56,1.56,0.75,-25.56,-0.35,-0.04,-0.28,0.00,0.00,0.62
8914,-2.56,2.06,32.81,1.50,0.44,-25.50,-0.38,-0.04,-0.26,0.00,0.00,0.61
8925,-2.56,2.06,33.06,1.69,0.06,-25.44,-0.32,-0.08,-0.22,0.00,0.00,0.62
8955,-2.62,2.06,33.75,2.06,-1.12,-25.19,-0.24,0.03,-0.21,0.00,0.00,0.60
8965,-2.62,2.06,34.00,2.06,-1.50,-25.06,-0.22,0.14,-0.21,0.00,0.00,0.62
8975,-2.62,2.00,34.25,1.94,-1.44,-25.12,-0.21,0.13,-0.24,0.00,0.00,0.62
8984,-2.56,2.00,34.50,1.44,-1.81,-25.00,-0.15,0.10,-0.26,0.00,0.00,0.62
8992,-2.56,2.00,34.75,1.50,-2.00,-24.88,-0.15,0.10,-0.26,0.00,0.00,0.62
9000,-2.56,2.00,35.00,1.44,-2.06,-24.81,-0.15,0.11,-0.23,0.00,0.00,0.64
9008,-2.50,2.00,35.25,1.25,-2.19,-24.69,-0.18,0.02,-0.23,0.00,0.00,0.64
9019,-2.50,2.00,35.25,1.19,-2.31,-24.56,-0.13,-0.02,-0.24,0.00,0.00,0.63
9026,-2.50,2.00,35.69,1.19,-2.50,-24.38,-0.14,-0.08,-0.21,0.00,0.00,0.63
9039,-2.50,2.00,35.69,1.19,-2.50,-24.38,-0.15,-0.08,-0.21,0.00,0.00,0.62
9046,-2.44,2.00,35.94,1.44,-2.75,-23.94,-0.09,-0.06,-0.28,0.00,0.00,0.63
9056,-2.44,2.00,36.19,1.44,-2.75,-23.94,-0.09,-0.06,-0.28,0.00,0.00,0.62
9066,-2.38,2.00,36.38,1.56,-2.69,-23.81,-0.06,0.00,-0.27,0.00,0.00,0.62
9079,-2.38,2.00,36.62,1.50,-2.88,-23.56,-0.05,0.07,-0.24,0.00,0.00,0.62
9108,-2.19,1.94,37.50,1.19,-2.62,-22.38,-0.04,0.02,-0.24,0.00,0.00,0.63
9120,-2.19,1.94,37.50,1.25,-2.69,-21.94,-0.01,0.02,-0.25,0.00,0.00,0.61
9128,-2.12,1.94,37.94,1.25,-2.44,-21.50,-0.02,0.03,-0.22,0.00,0.00,0.61
9137,-2.12,1.94,37.94,1.06,-2.31,-21.00,-0.03,0.00,-0.22,0.00,0.00,0.62
9144,-2.12,1.94,38.12,1.06,-2.31,-21.00,-0.03,0.00,-0.22,0.00,0.00,0.62
9154,-2.12,1.94,38.31,1.12,-2.19,-20.50,-0.01,0.01,-0.26,0.00,0.00,0.63
9161,-2.06,1.94,38.50,1.06,-2.06,-20.12,-0.03,0.04,-0.26,0.00,0.00,0.62
9171,-2.06,1.94,38.69,1.12,-1.81,-19.50,0.01,0.03,-0.27,0.00,0.00,0.61
9179,-2.00,1.94,38.88,1.00,-2.00,-19.25,0.00,0.05,-0.25,0.00,0.00,0.62
9191,-2.00,1.94,38.88,0.81,-1.94,-18.69,0.00,0.00,-0.25,0.00,0.00,0.62
9198,-2.00,1.94,39.06,0.81,-1.75,-18.06,-0.01,-0.04,-0.25,0.00,0.00,0.60
9208,-2.00,1.94,39.25,0.81,-1.75,-18.06,-0.01,-0.04,-0.25,0.00,0.00,0.62
9217,-1.94,1.94,39.44,0.88,-1.62,-17.25,-0.08,-0.01,-0.24,0.00,0.00,0.62
9231,-1.94,1.94,39.62,0.88,-1.62,-17.25,-0.11,0.00,-0.19,0.00,0.00,0.63
9264,-1.88,1.94,40.25,1.19,-1.12,-16.06,-0.08,0.08,-0.23,0.00,0.00,0.63
9272,-1.88,1.88,40.38,1.12,-1.00,-16.00,-0.07,0.08,-0.28,0.00,0.00,0.63
9283,-1.81,1.88,40.56,0.88,-0.94,-15.88,-0.04,0.07,-0.26,0.00,0.00,0.64
9290,-1.81,1.88,40.69,0.88,-0.44,-15.94,-0.07,0.05,-0.26,0.00,0.00,0.63
9300,-1.81,1.88,40.69,0.88,-0.44,-15.94,-0.09,0.03,-0.27,0.00,0.00,0.63
9308,-1.81,1.88,40.88,0.75,-0.38,-15.94,-0.09,0.04,-0.24,0.00,0.00,0.64
9317,-1.81,1.88,41.00,0.75,-0.19,-16.06,-0.14,0.02,-0.23,0.00,0.00,0.63
9327,-1.81,1.88,41.19,0.88,-0.12,-16.12,-0.14,0.02,-0.20,0.00,0.00,0.63
9338,-1.81,1.88,41.31,0.94,0.19,-16.31,-0.14,0.02,-0.20,0.00,0.00,0.63
9345,-1.81,1.88,41.50,0.88,0.12,-16.50,-0.11,0.02,-0.25,0.00,0.00,0.62
9352,-1.81,1.88,41.62,0.94,0.31,-16.75,-0.14,0.02,-0.25,0.00,0.00,0.63
9359,-1.81,1.88,41.81,0.88,0.44,-16.81,-0.14,0.00,-0.28,0.00,0.00,0.63
9371,-1.81,1.88,41.81,0.88,0.44,-16.81,-0.14,-0.01,-0.26,0.00,0.00,0.62
9379,-1.81,1.88,42.00,0.88,0.62,-17.06,-0.21,-0.05,-0.29,0.00,0.00,0.63
9413,-1.88,1.88,42.50,1.00,0.69,-17.56,-0.19,-0.04,-0.19,0.00,0.00,0.64
9420,-1.88,1.88,42.81,1.06,0.69,-17.69,-0.16,-0.04,-0.23,0.00,0.00,0.63
9429,-1.88,1.88,42.81,0.94,0.88,-17.50,-0.09,0.03,-0.25,0.00,0.00,0.62
9438,-1.88,1.88,43.00,0.94,0.88,-17.50,-0.06,0.09,-0.24,0.00,0.00,0.65
9447,-1.88,1.88,43.12,1.12,1.06,-17.56,-0.06,0.09,-0.24,0.00,0.00,0.63
9455,-1.88,1.88,43.31,0.81,1.00,-17.38,-0.06,0.13,-0.22,0.00,0.00,0.64
