Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cP
177033013,-2.50,5.19,-0.44,0.12,0.06,0.81,-0.33,-0.35,-0.13,0.00,0.00,0.55,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.00
177043016,-2.50,5.19,-0.44,0.25,-0.31,0.19,-1.13,0.13,-0.15,0.00,0.00,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.40
177053020,-2.50,5.19,-0.44,-0.06,-0.44,0.00,-1.57,-0.02,-0.14,0.00,0.00,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.40
177063022,-2.50,5.19,-0.44,-0.12,-0.31,-0.31,0.16,0.01,-0.22,0.00,0.00,0.56,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.20
177073027,-2.50,5.19,-0.44,-0.06,-0.19,-0.12,1.01,0.14,-0.13,0.00,0.00,0.58,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.60
177083029,-2.50,5.19,-0.44,0.00,0.12,0.25,0.56,-0.09,-0.11,0.00,0.00,0.57,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,-0.40
177093676,-2.50,5.19,-0.44,0.12,0.31,-0.06,-0.20,0.15,-0.14,0.00,0.00,0.58,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,-0.60
177104062,-2.50,5.19,-0.44,0.00,0.25,-0.31,-0.74,-0.00,-0.20,0.00,0.00,0.58,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,-0.60
177118140,-2.50,5.19,-0.44,0.19,0.06,-0.50,0.46,-0.04,-0.13,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.600
177128447,-2.50,5.19,-0.44,0.12,0.06,0.12,0.32,0.31,-0.16,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.4000
177142752,-2.50,5.19,-0.44,-0.19,-0.38,0.19,0.19,-0.38,-0.03,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.200
177152755,-2.50,5.19,-0.44,-0.12,-0.12,-0.19,0.06,0.57,-0.29,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177166019,-2.50,5.19,-0.44,-0.06,-0.06,-0.31,-1.18,0.22,-0.08,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.80
177179312,-2.50,5.19,-0.44,0.06,0.31,0.06,0.25,0.12,-0.16,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.8080
177193933,-2.50,5.19,-0.44,0.12,0.06,0.31,-0.17,0.15,-0.23,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.600
177208705,-2.50,5.19,-0.44,-0.06,-0.12,0.06,0.06,0.26,-0.17,0.00,0.00,0.56,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.20
177224134,-2.50,5.19,-0.44,-0.06,-0.56,-0.38,-0.17,-0.02,-0.23,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.80
177239026,-2.50,5.19,-0.44,0.19,-0.50,0.00,-0.41,0.30,-0.10,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.2080
177253904,-2.50,5.19,-0.44,0.00,-0.06,-0.06,-0.62,0.06,-0.16,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177267473,-2.50,5.19,-0.44,0.06,0.25,0.06,0.24,0.29,-0.10,0.00,0.00,0.49,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,1.2000
177281362,-2.50,5.19,-0.44,-0.19,-0.19,0.19,0.17,-0.18,-0.11,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177293967,-2.50,5.19,-0.44,0.06,-0.12,0.06,0.46,-0.20,-0.17,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.200
177303971,-2.50,5.19,-0.44,0.12,-0.19,-0.31,-0.56,0.07,-0.05,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177313974,-2.50,5.19,-0.44,0.06,-0.44,-0.19,0.33,-0.33,-0.04,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177323978,-2.50,5.19,-0.44,0.25,-0.19,0.25,-0.88,-0.37,-0.10,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177337898,-2.50,5.19,-0.44,0.00,-0.44,0.00,0.30,-0.22,-0.08,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177353250,-2.50,5.19,-0.44,0.06,0.50,-0.19,0.89,-0.22,-0.30,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.800
177363254,-2.50,5.19,-0.44,0.06,0.25,-0.19,1.00,-0.06,-0.34,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.400
177373257,-2.50,5.19,-0.44,0.06,-0.00,0.19,0.95,-0.38,-0.30,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177384430,-2.50,5.19,-0.44,0.12,-0.00,0.12,-0.04,-0.83,0.00,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177394433,-2.50,5.19,-0.44,0.12,-0.31,0.06,0.02,-0.68,0.14,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177406022,-2.50,5.19,-0.44,0.00,-0.50,0.19,-1.14,-0.33,0.18,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177417888,-2.50,5.19,-0.44,-0.19,-0.50,0.25,-1.24,0.48,-0.17,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177428687,-2.50,5.19,-0.44,0.00,-0.19,0.19,1.26,-0.55,0.01,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.8000
177439845,-2.50,5.19,-0.44,-0.12,-0.19,0.38,-0.61,-0.69,0.33,0.00,0.00,0.49,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,1.200
177451304,-2.50,5.19,-0.44,-0.19,0.19,0.75,-0.92,0.73,-0.32,0.00,0.00,0.50,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,1.000
177461314,-2.50,5.19,-0.44,-0.06,-0.25,0.62,1.39,-0.69,0.13,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177472616,-2.50,5.19,-0.44,-0.06,-0.25,0.25,-1.98,0.69,0.43,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177482620,-2.50,5.19,-0.44,-0.06,-0.44,0.50,1.00,0.20,-1.10,0.00,0.00,0.56,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.200
177492631,-2.50,5.19,-0.44,0.00,-0.44,0.19,0.98,-0.77,0.18,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.8000
177503420,-2.50,5.19,-0.44,0.12,-0.75,0.25,2.59,-1.17,-1.01,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177513424,-2.50,5.19,-0.44,0.12,0.12,0.00,-1.93,1.21,0.88,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.400
177525627,-2.50,5.19,-0.44,0.25,0.12,0.25,2.14,-0.71,-1.30,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.800
177536319,-2.50,5.19,-0.44,0.19,0.19,0.31,-2.45,0.72,1.00,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.400
177550167,-2.50,5.19,-0.44,0.19,-0.12,0.69,3.24,-1.82,-1.16,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177561188,-2.50,5.19,-0.44,0.38,-0.06,0.75,-3.98,2.85,1.24,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177571699,-2.50,5.19,-0.44,0.12,0.38,0.62,2.28,-3.66,-1.30,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.400
177581742,-2.50,5.19,-0.44,-0.38,-0.31,0.31,-2.87,0.13,0.15,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.200
177591744,-2.50,5.19,-0.44,-0.69,-0.44,0.00,3.11,-1.95,-1.26,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177601859,-2.50,5.19,-0.44,-0.44,-0.31,-0.31,-0.45,3.24,0.54,0.00,0.00,0.55,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.000
177612007,-2.50,5.19,-0.44,0.00,-0.00,-0.31,-4.19,0.60,-0.03,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177623537,-2.50,5.19,-0.44,0.50,0.38,-0.06,2.93,1.30,0.01,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.8000
177633540,-2.50,5.19,-0.44,0.56,0.19,0.00,-1.83,2.31,0.50,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.8000
177645157,-2.50,5.19,-0.44,0.50,0.12,0.38,-1.95,-0.61,-0.02,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.800
177655161,-2.50,5.19,-0.44,-0.12,0.12,-0.12,0.78,-1.87,-0.59,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.20
177668107,-2.50,5.19,-0.44,-0.25,0.06,0.25,0.39,0.66,0.07,0.00,0.00,0.50,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,1.0020
177678110,-2.50,5.19,-0.44,-0.38,-0.25,0.00,0.05,1.49,-0.09,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177694348,-2.50,5.19,-0.44,0.12,-1.12,0.38,-1.95,-0.05,-0.35,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
177706942,-2.50,5.19,-0.44,0.44,-1.06,0.38,-0.43,-0.39,-0.13,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.80
177717624,-2.50,5.19,-0.44,0.44,-0.06,0.50,-0.57,-0.28,0.00,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
177727626,-2.50,5.19,-0.44,0.19,0.56,0.00,0.38,-0.86,-0.39,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,-0.00,0.00,0.80
177739576,-2.50,5.19,-0.44,-0.19,-0.00,-0.19,0.82,-1.17,-0.45,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
177752983,-2.56,5.19,-0.44,-0.25,-1.62,0.62,-1.13,0.73,0.34,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.400
177763000,-2.56,5.19,-0.38,0.31,-1.06,1.06,-1.03,1.60,-0.49,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177776820,-2.56,5.19,-0.38,0.25,-0.81,1.06,2.22,2.40,-1.58,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177787118,-2.56,5.19,-0.38,0.81,-0.81,1.56,-2.37,-1.81,1.07,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.800
177802416,-2.56,5.19,-0.38,-0.12,-0.12,1.19,2.69,3.55,-3.03,0.00,0.00,0.50,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,1.000
177817333,-2.62,5.19,-0.31,-0.06,-1.69,1.12,-4.41,2.06,2.12,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.600
177830639,-2.62,5.19,-0.31,-0.38,-0.88,0.00,-0.89,-3.62,-0.53,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.80
177846506,-2.62,5.19,-0.38,0.38,-1.00,-0.69,-1.78,3.95,1.41,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.200
177860106,-2.62,5.19,-0.38,0.62,-0.44,-1.50,-3.67,-0.75,2.09,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
177874532,-2.62,5.19,-0.38,0.06,-1.12,-0.12,-4.66,-0.46,1.41,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
177884536,-2.62,5.19,-0.38,-0.25,-1.56,0.25,4.04,-0.16,-6.14,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
177894538,-2.69,5.19,-0.38,0.44,-1.62,1.00,2.58,-1.73,-6.08,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
177905505,-2.69,5.19,-0.38,0.50,-2.94,0.19,-3.53,0.85,0.45,0.00,0.00,0.50,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,1.00
177915509,-2.75,5.19,-0.31,0.62,-2.31,0.75,2.03,-3.50,-4.60,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
177925519,-2.75,5.19,-0.31,0.94,-1.44,1.19,-2.68,2.32,-2.55,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
177935523,-2.75,5.12,-0.31,1.00,-1.56,1.06,2.68,-2.68,-5.85,0.00,0.00,0.55,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.00
177945526,-2.75,5.12,-0.31,0.62,-0.62,0.44,-1.38,1.81,-1.69,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
177955530,-2.81,5.12,-0.31,0.25,-1.69,0.19,-1.83,-2.08,-2.36,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
177966859,-2.81,5.12,-0.31,0.06,-2.81,-0.12,2.22,-3.35,-4.29,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
177976863,-2.81,5.12,-0.31,-0.88,-2.62,0.25,-2.01,0.06,-1.65,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
177986898,-2.88,5.19,-0.31,-1.38,-1.00,1.19,0.37,-1.97,-2.03,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
177996902,-2.88,5.19,-0.31,-0.75,-0.00,1.06,1.97,-2.05,-5.69,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
178008084,-2.88,5.19,-0.31,0.38,-0.94,1.69,0.74,-0.49,-6.41,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178018655,-2.88,5.12,-0.25,2.06,-0.88,1.44,-1.80,1.14,-3.84,0.00,0.00,0.51,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.80
178028658,-2.88,5.12,-0.25,2.81,-3.25,1.38,-0.69,-0.73,-4.56,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
178038661,-2.94,5.06,-0.25,3.19,-4.25,0.50,-0.27,-0.25,-5.21,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
178049548,-3.00,5.06,-0.25,3.75,-5.69,-0.56,0.26,0.72,-6.41,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
178061664,-3.06,5.00,-0.31,4.00,-8.00,-1.75,0.30,0.72,-7.27,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178075460,-3.12,5.00,-0.31,2.69,-10.00,-4.31,0.49,0.59,-7.30,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178085465,-3.25,4.94,-0.38,1.31,-13.12,-4.56,0.61,0.68,-8.36,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178098908,-3.56,4.94,-0.50,0.31,-17.31,-4.75,1.41,0.11,-7.32,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
178114510,-3.75,5.00,-0.56,-2.75,-23.88,-7.31,-1.41,0.68,-4.93,0.00,0.00,0.55,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.00
178127493,-4.19,5.06,-0.69,-3.00,-27.62,-8.00,-1.02,1.94,-6.27,0.00,0.00,0.55,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.00
178137496,-4.50,5.06,-0.81,-3.25,-29.94,-8.69,-2.27,-0.47,-3.44,0.00,0.00,0.54,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.20
178149287,-4.81,5.12,-0.94,-4.44,-33.12,-9.81,-1.93,1.07,-4.77,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178160143,-5.12,5.19,-1.00,-5.19,-36.25,-9.38,1.85,0.87,-7.82,0.00,0.00,0.52,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.60
178175546,-5.50,5.25,-1.12,-5.75,-38.00,-10.62,1.97,0.69,-7.72,0.00,0.00,0.56,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.20
178185549,-5.88,5.31,-1.25,-7.25,-46.94,-10.56,-0.85,0.72,-3.17,0.00,0.00,0.53,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,0.40
178198376,-6.81,5.50,-1.50,-8.62,-49.31,-12.19,-0.79,0.63,-6.48,4713.44,849.07,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.40
178208379,-7.31,5.62,-1.62,-9.19,-52.62,-12.44,1.67,1.00,-8.15,4713.44,849.07,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.40
178222062,-7.81,5.75,-1.81,-10.00,-56.12,-12.62,-1.24,0.64,-7.55,4713.44,849.07,0.59,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.80
178235286,-8.38,5.88,-1.94,-10.81,-64.31,-13.19,-1.80,-1.58,-3.51,4713.44,849.07,0.58,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.60
178248786,-9.62,6.19,-2.25,-12.25,-66.62,-14.06,2.16,0.02,-9.42,4713.44,849.07,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.400
178258790,-10.31,6.38,-2.44,-13.44,-68.62,-13.50,-0.43,0.43,-3.58,4713.44,849.07,0.57,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.40
178272590,-11.00,6.50,-2.56,-14.94,-73.44,-11.31,0.82,0.37,-7.01,4713.44,849.07,0.58,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.60
178284751,-11.69,6.75,-2.69,-16.50,-75.62,-9.88,1.99,1.15,-7.12,4713.44,849.07,0.58,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-0.60
178294755,-12.44,6.94,-2.75,-18.19,-79.06,-2.50,-0.53,0.45,-4.48,4713.44,849.07,0.60,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.00
178304759,-13.19,7.12,-2.81,-18.94,-81.00,1.94,0.29,0.26,-6.25,4713.44,849.07,0.60,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.000
178316137,-14.00,7.31,-2.81,-20.00,-82.62,8.69,1.21,0.66,-7.11,4713.44,849.07,0.60,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.000
178326141,-14.81,7.50,-2.75,-20.00,-82.62,8.69,1.71,0.44,-5.47,4713.44,849.07,0.61,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.200
178337120,-16.44,7.88,-2.44,-21.88,-84.62,22.19,0.23,0.57,-5.82,4713.44,849.07,0.61,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.20
178347124,-17.31,8.06,-2.19,-22.31,-84.88,28.50,0.80,1.50,-7.60,4713.44,849.07,0.63,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.60
178357765,-18.12,8.19,-1.94,-21.00,-83.50,32.62,2.41,1.14,-7.72,4713.44,849.07,0.63,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.60
178367768,-19.00,8.31,-1.62,-20.06,-81.06,33.81,2.93,0.23,-8.07,4713.44,849.07,0.64,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.80
178377772,-19.75,8.44,-1.31,-19.31,-75.19,34.50,2.78,0.56,-5.42,4713.44,849.07,0.64,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-1.80
178387775,-20.44,8.56,-1.00,-19.25,-70.12,34.19,1.83,0.80,-6.29,4713.44,849.07,0.66,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-2.20
178397777,-21.12,8.69,-0.69,-19.88,-61.56,31.94,2.24,0.40,-4.96,4713.44,849.07,0.66,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-2.20
178410653,-21.69,8.81,-0.38,-21.06,-54.31,28.75,1.67,1.07,-6.12,4713.44,849.07,0.66,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-2.20
178426044,-22.12,8.94,-0.12,-21.25,-43.44,25.25,1.89,3.29,-5.96,4713.44,849.07,0.68,-10000.00,-10000.00,-10000.00,0.00,0.00,0.00,-2.60
178438981,-22.69,9.19,0.25,-18.06,-21.50,15.06,1.51,5.58,-6.93,4713.44,849.07,0.69,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-2.80
178451945,-22.81,9.31,0.31,-14.12,-8.62,8.38,2.37,4.87,-6.47,4713.44,849.07,0.69,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-2.800
178468250,-22.75,9.38,0.56,-7.25,7.50,9.38,2.95,2.60,-7.13,4713.44,849.07,0.70,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.0000
178480424,-22.62,9.38,0.69,-5.25,16.56,12.19,2.65,1.34,-8.03,4713.44,849.07,0.70,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.000
178490433,-22.44,9.38,0.88,-5.31,20.88,17.31,2.13,2.37,-7.06,4713.44,849.07,0.70,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.000
178500435,-22.25,9.31,1.12,-4.94,25.25,21.69,1.85,4.05,-6.46,4713.44,849.07,0.70,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.000
178510493,-22.00,9.19,1.38,-2.75,30.75,23.69,1.65,5.66,-6.77,4713.44,849.07,0.73,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.600
178522823,-21.69,9.12,1.62,-0.62,34.12,25.31,1.37,5.68,-6.33,4713.44,849.07,0.72,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.400
178532827,-21.38,8.94,1.88,3.50,37.00,25.06,1.42,5.71,-5.87,4713.44,849.07,0.73,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.600
178544090,-21.00,8.75,2.12,8.12,40.94,22.00,0.01,4.68,-5.67,4713.44,849.07,0.73,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.600
178554813,-20.62,8.56,2.31,11.81,44.88,16.19,-0.07,4.58,-5.01,4713.44,849.07,0.73,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-3.60
178568793,-19.69,8.12,2.50,16.88,51.75,8.75,0.68,3.75,-4.78,4713.44,849.07,0.75,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.000
178578797,-19.19,7.94,2.56,19.62,54.88,7.25,1.58,3.70,-5.56,4713.44,849.07,0.75,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.000
178591641,-18.62,7.62,2.69,21.06,57.44,6.69,2.07,4.52,-6.13,4713.44,849.07,0.76,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.200
178607236,-18.06,7.38,2.75,25.38,60.00,9.44,2.25,4.02,-8.66,4713.44,849.07,0.77,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.400
178620806,-16.94,6.75,2.94,28.19,63.12,10.56,1.35,4.31,-8.42,4713.44,849.07,0.76,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.20
178630810,-16.31,6.44,3.00,30.12,65.56,11.38,0.10,5.49,-7.06,4713.44,849.07,0.78,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.60
178641279,-15.62,6.06,3.12,32.19,69.19,11.06,-0.54,5.07,-7.08,4713.44,849.07,0.77,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.40
178651479,-14.94,5.69,3.19,34.69,74.81,10.12,0.01,4.40,-5.91,4713.44,849.07,0.76,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.20
178662829,-14.19,5.25,3.31,36.44,81.94,9.75,0.34,3.41,-5.99,4713.44,849.07,0.78,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.60
178674868,-13.38,4.88,3.38,37.94,85.12,9.50,1.65,3.43,-7.42,4713.44,849.07,0.79,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.80
178685849,-12.50,4.44,3.44,39.75,88.56,8.88,2.03,2.79,-8.04,4713.44,849.07,0.79,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.80
178695851,-11.62,4.00,3.56,40.50,90.50,8.81,0.35,3.11,-7.88,4713.44,849.07,0.79,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.80
178710467,-9.94,3.19,3.69,42.31,89.38,7.62,-0.87,3.21,-5.41,4713.44,849.07,0.80,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.00
178723339,-9.06,2.75,3.75,41.44,85.75,6.31,-0.83,2.75,-5.08,4713.44,849.07,0.79,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-4.80
178735021,-8.31,2.31,3.75,40.94,82.69,6.00,2.42,0.20,-7.43,4713.44,849.07,0.82,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.40
178745023,-7.50,1.94,3.81,40.88,81.12,5.12,0.20,2.45,-6.97,4713.44,849.07,0.82,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.40
178758269,-6.75,1.50,3.81,40.00,74.50,3.88,-1.44,2.60,-6.08,4713.44,849.07,0.83,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.60
178768272,-6.06,1.12,3.88,39.19,70.31,3.88,-0.37,0.37,-5.53,4713.44,849.07,0.83,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.60
178778364,-5.38,0.75,3.88,38.44,66.00,3.94,1.79,0.62,-7.27,4713.44,849.07,0.84,-10000.00,-10000.00,-10000.00,0.00,0.00,-0.00,-5.80
