Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
141366621,-6.38,7.06,0.12,3.69,-21.62,-4.19,-1.22,0.12,2.02,2.50,5.60,0.58,0.00,21.62,0.00
141377560,-6.56,7.00,0.12,3.81,-20.00,-3.75,-1.19,0.19,2.06,2.50,5.60,0.58,0.00,20.00,0.00
141387575,-6.75,7.00,0.06,3.62,-18.25,-3.12,-1.57,0.87,1.63,2.50,5.60,0.59,0.00,18.25,0.00
141400878,-6.88,6.94,-0.00,5.00,-13.38,-2.62,-1.35,0.64,1.56,2.50,5.60,0.60,0.00,13.38,0.00
141410883,-7.00,6.94,-0.00,5.44,-10.75,-2.06,-1.35,0.42,1.55,2.50,5.60,0.60,0.00,10.75,0.00
141422223,-7.19,6.81,-0.06,5.69,-8.56,-1.75,-1.15,0.85,1.55,2.50,5.60,0.60,0.00,8.56,0.000
141432226,-7.25,6.75,-0.12,6.31,-6.25,-1.69,-1.42,0.18,1.73,2.50,5.60,0.61,0.00,6.25,0.000
141442230,-7.31,6.69,-0.12,6.56,-3.75,-1.38,-1.63,0.05,1.80,2.50,5.60,0.62,0.00,3.75,0.000
141452234,-7.31,6.62,-0.12,6.38,-1.62,-1.50,-1.36,-0.16,1.93,2.50,5.60,0.60,0.00,1.62,0.00
141462239,-7.31,6.56,-0.12,5.88,0.38,-1.50,-1.49,0.25,1.70,2.50,5.60,0.63,0.00,-0.38,0.00
141472244,-7.25,6.50,-0.19,6.31,2.56,-1.94,-1.63,0.52,1.51,2.50,5.60,0.65,0.00,-2.56,0.00
141482248,-7.25,6.44,-0.19,6.75,4.88,-2.94,-1.45,-0.00,1.48,2.50,5.60,0.66,0.00,-4.88,0.00
141492252,-7.31,6.38,-0.25,6.56,6.38,-3.75,-0.99,0.12,1.56,2.50,5.60,0.66,0.00,-6.38,0.00
141502256,-7.31,6.31,-0.25,6.25,7.88,-4.62,-1.22,0.13,1.69,2.50,5.60,0.66,0.00,-7.88,0.00
141512259,-7.25,6.25,-0.31,6.19,9.12,-5.94,-0.95,-0.05,1.74,2.50,5.60,0.68,0.00,-9.12,0.00
141522262,-7.12,6.25,-0.38,6.12,9.69,-6.06,-0.11,0.04,1.73,2.50,5.60,0.70,0.00,-9.69,0.00
141533521,-7.00,6.19,-0.44,6.25,9.81,-5.50,-0.13,0.21,1.98,2.50,5.60,0.68,0.00,-9.81,0.00
141543523,-6.94,6.12,-0.50,6.50,9.44,-4.62,0.25,0.43,1.93,2.50,5.60,0.71,0.00,-9.44,0.00
141555344,-6.81,6.06,-0.50,7.12,9.12,-3.75,0.77,0.43,1.85,2.50,5.60,0.70,0.00,-9.12,0.00
141565348,-6.75,6.00,-0.56,7.31,8.12,-3.06,0.91,-0.19,1.86,2.50,5.60,0.71,0.00,-8.12,0.00
141575581,-6.69,5.94,-0.56,6.62,7.06,-3.12,0.37,-0.44,2.04,2.50,5.60,0.72,0.00,-7.06,0.00
141585584,-6.62,5.88,-0.62,5.81,6.19,-3.56,0.50,-0.46,2.12,2.50,5.60,0.74,0.00,-6.19,0.00
141595929,-6.56,5.81,-0.62,5.25,5.31,-3.94,0.59,-0.42,2.15,2.50,5.60,0.74,0.00,-5.31,0.00
141606317,-6.50,5.75,-0.69,4.50,3.62,-3.56,0.67,-0.61,2.30,2.50,5.60,0.77,0.00,-3.62,0.00
141618830,-6.50,5.75,-0.75,3.62,2.56,-3.12,0.84,-0.04,2.10,2.50,5.60,0.76,0.00,-2.56,0.00
141628834,-6.50,5.69,-0.75,3.62,0.88,-2.38,1.04,-0.17,2.05,2.50,5.60,0.78,0.00,-0.88,0.00
141639467,-6.50,5.69,-0.75,3.12,-0.81,-1.31,0.55,-0.52,1.83,2.50,5.60,0.80,0.00,0.81,0.00
141649552,-6.50,5.62,-0.75,2.69,-2.88,-1.12,0.61,-0.47,1.77,2.50,5.60,0.80,0.00,2.88,0.00
141662914,-6.62,5.62,-0.81,1.25,-5.75,-1.31,0.51,-0.76,1.69,2.50,5.60,0.82,0.00,5.75,0.00
141672918,-6.69,5.62,-0.81,0.62,-7.25,-1.31,0.74,-0.77,1.54,2.50,5.60,0.83,0.00,7.25,0.00
141684717,-6.75,5.62,-0.81,-0.88,-8.62,-1.19,0.97,-0.91,1.44,2.50,5.60,0.83,0.00,8.62,0.00
141694719,-6.88,5.69,-0.88,-2.56,-9.88,-1.00,0.40,-0.90,1.34,2.50,5.60,0.83,0.00,9.88,0.00
141704724,-6.94,5.69,-0.88,-4.31,-10.81,-1.00,0.77,-0.55,1.29,2.50,5.60,0.84,0.00,10.81,0.00
141714728,-7.06,5.75,-0.88,-5.69,-11.94,-0.88,0.75,-0.10,1.18,2.50,5.60,0.86,0.00,11.94,0.00
141724732,-7.19,5.81,-0.88,-6.31,-12.44,-0.06,0.12,0.71,0.66,2.50,5.60,0.86,0.00,12.44,0.00
141734736,-7.31,5.88,-0.88,-5.94,-12.06,1.69,-0.18,0.88,0.31,2.50,5.60,0.86,0.00,12.06,0.00
141744831,-7.44,5.94,-0.81,-4.56,-11.19,3.75,-0.13,0.54,0.09,2.50,5.60,0.87,0.00,11.19,0.00
141754835,-7.56,5.94,-0.75,-3.75,-10.56,5.50,-0.42,0.27,0.00,2.50,5.60,0.89,0.00,10.56,0.00
141765851,-7.62,6.00,-0.69,-3.12,-9.06,6.88,-1.03,-0.22,0.05,2.50,5.60,0.89,0.00,9.06,0.00
141775853,-7.69,6.00,-0.62,-3.12,-7.69,7.19,-1.13,-0.06,0.10,2.50,5.60,0.90,0.00,7.69,0.00
141786707,-7.81,6.00,-0.56,-3.50,-6.31,6.69,-0.67,0.11,0.17,2.50,5.60,0.90,0.00,6.31,0.00
141797649,-7.81,6.06,-0.50,-4.00,-5.12,6.56,-0.94,-0.18,0.12,2.50,5.60,0.93,0.00,5.12,0.00
141812300,-7.88,6.06,-0.44,-3.81,-2.62,5.62,-0.72,0.50,-0.18,2.50,5.60,0.94,0.00,2.62,0.00
141822305,-7.94,6.12,-0.38,-3.25,-0.69,5.75,-0.52,0.67,-0.36,2.50,5.60,0.93,0.00,0.69,0.00
141832552,-7.94,6.12,-0.38,-2.50,0.38,6.06,-0.92,0.77,-0.47,2.50,5.60,0.96,0.00,-0.38,0.00
141842556,-7.94,6.19,-0.31,-1.56,2.00,7.00,-1.02,0.80,-0.69,2.50,5.60,0.96,0.00,-2.00,0.00
141852560,-7.94,6.19,-0.19,-0.50,3.81,6.88,-0.62,-0.17,-0.48,2.50,5.60,0.99,0.00,-3.81,0.00
141862896,-7.88,6.19,-0.12,-0.38,5.19,7.81,-0.30,0.01,-0.67,2.50,5.60,0.99,0.00,-5.19,0.00
141872899,-7.88,6.12,-0.06,-0.25,5.94,7.69,-0.47,0.38,-0.75,2.50,5.60,1.00,0.00,-5.94,0.00
141883510,-7.75,6.12,0.06,0.00,5.88,6.75,-0.25,0.03,-0.50,2.50,5.60,1.01,0.00,-5.88,-0.00
141893514,-7.69,6.12,0.12,0.06,6.38,5.31,-0.25,0.70,-0.63,2.50,5.60,1.02,0.00,-6.38,-0.00
141905163,-7.62,6.12,0.19,0.62,6.75,3.56,-0.16,1.02,-0.69,2.50,5.60,1.03,0.00,-6.75,-0.00
141915167,-7.56,6.06,0.19,1.81,6.69,2.06,-0.43,0.73,-0.62,2.50,5.60,1.04,0.00,-6.69,-0.00
141926575,-7.50,6.06,0.19,2.75,7.25,0.94,-0.50,0.74,-0.71,2.50,5.60,1.04,0.00,-7.25,-0.00
141936577,-7.44,6.00,0.19,3.44,7.94,0.19,-0.30,0.43,-0.70,2.50,5.60,1.06,0.00,-7.94,-0.00
141948164,-7.38,6.00,0.19,3.88,8.50,-0.25,-0.50,0.23,-0.70,2.50,5.60,1.06,0.00,-8.50,0.00
141959535,-7.25,5.94,0.19,4.31,8.88,-0.88,-0.70,0.60,-0.72,2.50,5.60,1.07,0.00,-8.88,0.00
141973223,-7.19,5.88,0.19,5.62,10.00,-0.88,-0.22,1.35,-0.69,2.50,5.60,1.08,0.00,-10.00,0.00
141983226,-7.06,5.81,0.19,6.44,10.25,0.31,-0.06,0.73,-0.48,2.50,5.60,1.10,0.00,-10.25,-0.00
141993230,-6.94,5.75,0.19,7.12,10.56,0.06,0.26,0.69,-0.66,2.50,5.60,1.10,0.00,-10.56,-0.00
142003234,-6.88,5.69,0.19,7.88,10.56,0.12,-0.07,0.74,-0.98,2.50,5.60,1.12,0.00,-10.56,-0.00
142013250,-6.75,5.62,0.19,9.31,10.88,-0.31,0.40,1.74,-1.31,2.50,5.60,1.13,0.00,-10.88,0.00
142023253,-6.69,5.50,0.19,9.31,10.88,-0.31,1.43,1.35,-0.86,2.50,5.60,1.13,0.00,-10.88,0.00
142033723,-6.56,5.44,0.19,12.56,9.31,0.69,1.66,0.51,-0.90,2.50,5.60,1.14,0.00,-9.31,-0.00
142043727,-6.50,5.31,0.19,13.44,8.38,2.38,1.07,0.59,-1.12,2.50,5.60,1.16,0.00,-8.38,-0.00
142054894,-6.31,5.00,0.25,14.19,7.25,3.00,1.31,0.52,-1.05,2.50,5.60,1.17,0.00,-7.25,-0.00
142064897,-6.25,4.88,0.25,14.94,5.56,3.94,0.59,-0.05,-0.89,2.50,5.60,1.18,0.00,-5.56,-0.00
142074901,-6.25,4.75,0.31,15.62,4.62,3.75,0.62,0.32,-0.93,2.50,5.60,1.19,0.00,-4.62,-0.00
142084904,-6.19,4.56,0.31,16.19,3.06,2.62,0.90,0.27,-1.26,2.50,5.60,1.20,0.00,-3.06,-0.00
142094908,-6.19,4.38,0.31,16.62,1.31,1.75,0.78,0.48,-1.36,2.50,5.60,1.20,0.00,-1.31,-0.00
142104911,-6.19,4.25,0.31,17.38,-0.19,1.94,0.97,0.72,-1.29,2.50,5.60,1.21,0.00,0.19,-0.00
142114913,-6.19,4.06,0.38,18.12,-1.56,2.94,0.95,0.36,-1.16,2.50,5.60,1.22,0.00,1.56,-0.00
142125580,-6.25,3.88,0.38,18.88,-3.00,3.62,1.06,0.37,-1.03,2.50,5.60,1.23,0.00,3.00,-0.00
142135583,-6.12,3.75,0.38,19.12,-4.12,5.44,1.03,0.29,-0.98,2.50,5.60,1.23,0.00,4.12,-0.00
142145585,-6.19,3.56,0.44,19.25,-5.19,7.06,0.58,-0.12,-0.91,2.50,5.60,1.25,0.00,5.19,-0.00
142155588,-6.25,3.38,0.50,19.69,-6.31,7.44,0.56,-0.32,-0.89,2.50,5.60,1.28,0.00,6.31,-0.00
142165591,-6.31,3.19,0.56,19.12,-7.31,6.62,0.66,-0.84,-0.71,2.50,5.60,1.29,0.00,7.31,-0.00
142175594,-6.38,3.00,0.62,18.31,-8.31,6.00,0.78,-0.68,-0.75,2.50,5.60,1.30,0.00,8.31,-0.00
142185597,-6.50,2.81,0.62,17.62,-9.62,5.06,0.47,-0.74,-0.75,2.50,5.60,1.31,0.00,9.62,-0.00
142195600,-6.56,2.62,0.69,16.62,-10.44,3.88,0.91,-1.00,-0.67,2.50,5.60,1.31,0.00,10.44,-0.00
142205603,-6.69,2.50,0.69,15.56,-11.94,3.12,0.90,-0.49,-0.81,2.50,5.60,1.32,0.00,11.94,-0.00
142215607,-6.81,2.38,0.69,14.50,-13.06,1.94,0.52,-0.86,-0.79,2.50,5.60,1.33,0.00,13.06,-0.00
142226195,-6.94,2.25,0.69,13.25,-14.25,-0.38,0.98,-1.33,-0.80,2.50,5.60,1.34,0.00,14.25,0.00
142236198,-7.12,2.12,0.62,11.50,-15.44,-3.12,0.95,-1.34,-0.81,2.50,5.60,1.35,0.00,15.44,0.00
142246625,-7.25,2.06,0.56,9.00,-16.94,-6.75,0.48,-1.26,-0.70,2.50,5.60,1.36,0.00,16.94,0.00
142256628,-7.44,2.00,0.50,6.81,-18.00,-8.88,0.31,-1.08,-0.73,2.50,5.60,1.37,0.00,18.00,0.00
142266632,-7.62,1.94,0.38,4.62,-18.69,-10.31,0.10,-1.56,-0.70,2.50,5.60,1.38,0.00,18.69,0.00
142276635,-7.81,1.94,0.25,2.06,-19.19,-11.06,-0.22,-1.72,-0.80,2.50,5.60,1.39,0.00,19.19,0.00
142286916,-8.00,2.00,0.19,-0.81,-19.06,-10.94,-0.20,-1.61,-0.88,2.50,5.60,1.39,0.00,19.06,0.00
142296921,-8.19,2.00,0.06,-3.38,-18.75,-10.75,-0.70,-2.21,-0.84,2.50,5.60,1.40,0.00,18.75,0.00
142306924,-8.31,2.12,-0.06,-6.50,-18.00,-11.56,-1.73,-1.84,-0.96,2.50,5.60,1.41,0.00,18.00,0.00
142316926,-8.50,2.25,-0.19,-9.38,-16.00,-12.44,-0.87,-1.19,-1.14,2.50,5.60,1.42,0.00,16.00,0.00
142326929,-8.62,2.38,-0.31,-11.88,-14.31,-13.25,-1.75,-1.41,-1.12,2.50,5.60,1.43,0.00,14.31,0.00
142336932,-8.75,2.50,-0.44,-14.00,-11.75,-14.75,-1.24,-1.25,-1.19,2.50,5.60,1.43,0.00,11.75,0.00
142346936,-8.81,2.69,-0.56,-16.19,-9.06,-15.94,-1.16,-1.01,-1.24,2.50,5.60,1.44,0.00,9.06,0.000
142356941,-8.88,2.88,-0.75,-17.94,-6.31,-16.00,-1.38,-0.88,-1.15,2.50,5.60,1.44,0.00,6.31,0.000
142366944,-8.88,3.12,-0.88,-19.50,-3.62,-14.62,-2.02,-0.99,-1.43,2.50,5.60,1.45,0.00,3.62,0.000
142376948,-8.88,3.31,-1.00,-20.88,-0.69,-16.56,-0.47,-0.49,-1.51,2.50,5.60,1.45,0.00,0.69,0.000
142386951,-8.88,3.56,-1.12,-21.69,1.19,-18.44,-0.70,0.73,-1.58,2.50,5.60,1.46,0.00,-1.19,0.000
142396955,-8.81,3.81,-1.31,-20.75,2.94,-18.38,-2.28,0.87,-1.52,2.50,5.60,1.47,0.00,-2.94,0.000
142406959,-8.75,4.00,-1.50,-19.25,5.56,-18.69,-2.18,1.69,-1.63,2.50,5.60,1.49,0.00,-5.56,0.000
142416962,-8.69,4.19,-1.62,-16.56,8.44,-17.44,-1.98,0.94,-1.55,2.50,5.60,1.49,0.00,-8.44,0.000
142426965,-8.56,4.38,-1.81,-14.44,11.31,-17.12,-1.23,0.26,-1.44,2.50,5.60,1.49,0.00,-11.31,0.00
142436968,-8.38,4.50,-1.94,-13.25,14.12,-16.19,-2.28,0.46,-1.61,2.50,5.60,1.50,0.00,-14.12,0.00
142446972,-8.19,4.62,-2.06,-12.31,17.31,-16.81,-1.80,0.02,-1.37,2.50,5.60,1.50,0.00,-17.31,0.00
142456976,-8.00,4.81,-2.25,-12.00,20.75,-16.75,-1.56,0.02,-1.43,2.50,5.60,1.50,0.00,-20.75,0.00
142467265,-7.75,4.94,-2.31,-11.88,23.88,-13.56,-1.58,0.77,-1.63,2.50,5.60,1.50,0.00,-23.88,0.00
142477268,-7.50,5.06,-2.44,-11.19,26.50,-10.75,-1.97,1.18,-1.53,2.50,5.60,1.52,0.00,-26.50,0.00
142487271,-7.19,5.12,-2.50,-9.56,29.31,-9.38,-1.78,2.46,-1.43,2.50,5.60,1.52,0.00,-29.31,0.000
142497276,-6.88,5.25,-2.56,-7.44,32.19,-7.81,-0.94,3.03,-1.71,2.50,5.60,1.53,0.00,-32.19,0.000
142507280,-6.56,5.25,-2.62,-3.50,34.50,-7.25,-1.54,2.58,-1.81,2.50,5.60,1.53,0.00,-34.50,0.000
142517284,-6.19,5.25,-2.62,0.31,36.94,-6.88,-1.50,1.66,-1.80,2.50,5.60,1.54,0.00,-36.94,0.000
142527289,-5.81,5.25,-2.69,2.69,38.75,-6.38,-0.62,1.26,-1.94,2.50,5.60,1.55,0.00,-38.75,0.000
142537292,-5.44,5.19,-2.75,4.44,40.62,-4.50,-0.55,0.74,-1.79,2.50,5.60,1.56,0.00,-40.62,0.000
142547430,-5.00,5.12,-2.75,5.56,42.38,-1.19,-0.38,0.50,-1.81,2.50,5.60,1.56,0.00,-42.38,0.000
142557435,-4.56,5.06,-2.69,6.00,43.62,2.69,0.41,0.93,-1.94,2.50,5.60,1.56,0.00,-43.62,0.0000
142567671,-4.19,5.00,-2.62,6.88,44.44,6.19,0.52,0.79,-1.91,2.50,5.60,1.57,0.00,-44.44,0.0000
142577675,-3.75,4.94,-2.50,8.00,44.62,9.88,0.56,0.86,-2.00,2.50,5.60,1.57,0.00,-44.62,0.0000
142588701,-3.31,4.81,-2.38,8.75,44.81,13.12,0.61,1.18,-2.16,2.50,5.60,1.58,0.00,-44.81,0.000
142598705,-2.88,4.69,-2.19,9.81,44.38,14.81,0.53,0.80,-2.15,2.50,5.60,1.58,0.00,-44.38,0.000
142608709,-2.50,4.62,-2.00,10.62,44.00,15.75,0.63,0.47,-2.18,2.50,5.60,1.58,0.00,-44.00,0.000
142618712,-2.06,4.50,-1.88,11.19,43.31,15.75,0.98,0.63,-2.21,2.50,5.60,1.59,0.00,-43.31,0.000
142628715,-1.69,4.38,-1.69,11.94,42.00,14.38,1.16,0.23,-2.15,2.50,5.60,1.59,0.00,-42.00,0.000
142638719,-1.31,4.25,-1.56,12.25,40.38,12.62,1.21,-0.09,-2.09,2.50,5.60,1.59,0.00,-40.38,0.000
142648723,-0.94,4.12,-1.44,12.25,38.19,10.88,1.92,-0.21,-2.01,2.50,5.60,1.59,0.00,-38.19,0.000
142658728,-0.62,4.00,-1.31,12.25,36.06,10.31,1.72,-0.35,-1.99,2.50,5.60,1.59,0.00,-36.06,0.000
142668731,-0.31,3.88,-1.25,12.12,33.56,10.19,1.68,-0.48,-1.96,2.50,5.60,1.60,0.00,-33.56,0.000
142678736,0.00,3.75,-1.12,11.69,31.12,10.44,2.01,-0.64,-1.80,2.50,5.60,1.60,0.00,-31.12,0.000
142688738,0.19,3.69,-1.00,10.69,28.69,10.56,1.94,-0.61,-1.77,2.50,5.60,1.60,0.00,-28.69,0.000
142698742,0.44,3.56,-0.88,9.94,25.69,10.19,2.07,0.26,-2.24,2.50,5.60,1.61,0.00,-25.69,0.0000
142708746,0.69,3.50,-0.81,9.81,22.81,9.81,2.44,1.26,-2.63,2.50,5.60,1.61,0.00,-22.81,0.0000
142718748,0.88,3.38,-0.69,10.44,19.62,9.50,1.34,-1.09,-1.31,2.50,5.60,1.61,0.00,-19.62,0.000
142728752,1.00,3.31,-0.62,9.25,16.31,8.62,2.06,-2.20,-0.87,2.50,5.60,1.61,0.00,-16.31,0.000
142738755,1.12,3.19,-0.50,7.25,13.31,9.00,2.19,-3.53,-0.31,2.50,5.60,1.61,0.00,-13.31,0.000
142750211,1.25,3.19,-0.44,3.56,10.19,10.31,2.30,-3.34,-0.47,2.50,5.60,1.61,0.00,-10.19,0.000
142760215,1.31,3.19,-0.31,-0.62,7.31,11.44,1.37,-0.30,-1.54,2.50,5.60,1.61,0.00,-7.31,0.000
142770220,1.31,3.19,-0.19,-2.12,5.06,11.62,1.10,-0.34,-1.55,2.50,5.60,1.62,0.00,-5.06,0.000
142780223,1.38,3.25,-0.06,-2.56,2.88,11.31,0.76,-0.22,-1.62,2.50,5.60,1.62,0.00,-2.88,0.000
142790227,1.38,3.25,-0.00,-2.81,0.94,9.81,0.48,-0.30,-1.48,2.50,5.60,1.61,0.00,-0.94,0.000
142800272,1.38,3.31,0.12,-2.88,-0.50,7.62,0.52,-1.44,-0.94,2.50,5.60,1.61,0.00,0.50,-0.000
142811338,1.31,3.31,0.12,-3.81,-1.44,5.94,0.10,-1.19,-0.95,2.50,5.60,1.60,0.00,1.44,-0.000
142822248,1.31,3.38,0.19,-5.38,-2.38,4.75,-0.46,-1.14,-1.01,2.50,5.60,1.61,0.00,2.38,-0.000
142832574,1.31,3.44,0.25,-6.69,-2.69,3.06,-0.68,-0.92,-1.09,2.50,5.60,1.61,0.00,2.69,-0.000
142842578,1.25,3.56,0.25,-7.81,-2.56,0.75,-0.99,-0.47,-1.16,2.50,5.60,1.61,0.00,2.56,-0.000
142857755,1.25,3.69,0.19,-8.56,-1.38,-3.00,-0.78,-0.58,-1.01,2.50,5.60,1.61,0.00,1.38,0.000
142867759,1.25,3.81,0.12,-8.69,-0.38,-4.62,-0.69,-0.62,-0.82,2.50,5.60,1.61,0.00,0.38,0.000
142879959,1.25,3.88,0.06,-9.00,0.62,-5.88,-0.84,0.20,-0.84,2.50,5.60,1.60,0.00,-0.62,0.000
142889962,1.25,3.94,-0.00,-8.94,1.88,-6.62,-0.53,-0.32,-0.72,2.50,5.60,1.60,0.00,-1.88,0.000
142901067,1.31,4.06,-0.06,-8.69,3.25,-7.06,-0.20,-0.43,-0.66,2.50,5.60,1.60,0.00,-3.25,0.000
142911071,1.38,4.12,-0.12,-8.81,4.25,-7.00,-0.26,-0.00,-0.65,2.50,5.60,1.61,0.00,-4.25,0.000
142924031,1.38,4.19,-0.19,-8.69,4.94,-6.56,-0.03,-0.05,-0.53,2.50,5.60,1.60,0.00,-4.94,0.000
142934034,1.44,4.31,-0.25,-8.50,6.06,-5.94,0.21,-0.05,-0.48,2.50,5.60,1.61,0.00,-6.06,0.000
142944849,1.56,4.38,-0.31,-8.31,6.75,-5.06,-0.23,0.60,-0.63,2.50,5.60,1.61,0.00,-6.75,0.000
142955149,1.62,4.44,-0.31,-7.81,7.31,-4.75,0.49,1.00,-0.60,2.50,5.60,1.60,0.00,-7.31,0.000
142966864,1.69,4.50,-0.38,-5.69,7.94,-5.31,0.38,0.98,-0.49,2.50,5.60,1.60,0.00,-7.94,0.000
142976868,1.75,4.56,-0.44,-5.69,7.94,-5.31,0.50,0.83,-0.42,2.50,5.60,1.60,0.00,-7.94,0.000
142986870,1.81,4.62,-0.50,-4.06,7.25,-5.69,0.90,0.94,-0.38,2.50,5.60,1.60,0.00,-7.25,0.000
142996872,1.94,4.62,-0.56,-1.12,6.00,-5.38,1.08,0.79,-0.36,2.50,5.60,1.60,0.00,-6.00,0.000
143006876,2.00,4.62,-0.56,0.50,5.12,-4.69,1.07,0.66,-0.32,2.50,5.60,1.61,0.00,-5.12,0.000
143016879,2.00,4.62,-0.62,1.69,4.12,-3.25,1.23,0.59,-0.31,2.50,5.60,1.60,0.00,-4.12,0.000
143027180,2.06,4.62,-0.69,1.69,4.12,-3.25,1.23,0.74,-0.33,2.50,5.60,1.60,0.00,-4.12,0.000
143037184,2.12,4.56,-0.69,2.75,3.00,-1.88,1.02,0.52,-0.32,2.50,5.60,1.60,0.00,-3.00,0.000
143047849,2.12,4.56,-0.69,4.94,0.31,0.25,1.05,0.47,-0.29,2.50,5.60,1.60,0.00,-0.31,0.000
143057852,2.12,4.50,-0.69,5.88,-1.12,1.06,0.90,0.51,-0.32,2.50,5.60,1.60,0.00,1.12,0.000
143067856,2.12,4.44,-0.69,6.69,-2.56,1.31,0.75,0.53,-0.33,2.50,5.60,1.60,0.00,2.56,0.000
143077859,2.25,4.50,-0.62,7.62,-3.75,1.69,0.80,-0.11,-0.21,2.50,5.60,1.60,0.00,3.75,0.000
143087863,2.19,4.44,-0.62,8.31,-5.06,2.00,0.59,0.09,-0.22,2.50,5.60,1.61,0.00,5.06,0.000
143097867,2.12,4.31,-0.62,8.38,-6.31,2.25,0.47,0.07,-0.20,2.50,5.60,1.59,0.00,6.31,0.000
143108748,2.00,4.19,-0.56,8.44,-7.25,2.25,0.48,-0.25,-0.13,2.50,5.60,1.58,0.00,7.25,0.000
143118751,1.94,4.06,-0.56,8.31,-7.94,2.38,0.33,-0.61,-0.01,2.50,5.60,1.59,0.00,7.94,0.000
143129182,1.88,4.00,-0.56,7.94,-8.56,2.19,0.25,-0.62,-0.03,2.50,5.60,1.58,0.00,8.56,0.000
143139185,1.75,3.94,-0.50,7.25,-8.75,2.06,0.22,-0.58,0.00,2.50,5.60,1.59,0.00,8.75,0.000
143149188,1.69,3.88,-0.50,6.69,-9.19,1.56,0.04,-0.59,0.00,2.50,5.60,1.59,0.00,9.19,0.000
143159190,1.56,3.81,-0.50,5.81,-9.06,1.31,-0.12,-0.62,0.01,2.50,5.60,1.59,0.00,9.06,0.000
143169192,1.50,3.75,-0.50,4.88,-8.81,0.88,-0.14,-0.42,0.02,2.50,5.60,1.59,0.00,8.81,0.000
143179195,1.44,3.75,-0.50,4.12,-8.50,0.31,-0.18,-0.58,0.11,2.50,5.60,1.59,0.00,8.50,0.000
143189204,1.38,3.69,-0.50,3.38,-8.19,-0.19,-0.41,-0.80,0.14,2.50,5.60,1.58,0.00,8.19,0.000
143199207,1.25,3.69,-0.50,2.38,-7.25,-0.38,-0.32,-0.74,0.08,2.50,5.60,1.59,0.00,7.25,0.000
143210342,1.19,3.69,-0.50,0.94,-6.62,-0.69,-0.43,-0.72,0.09,2.50,5.60,1.60,0.00,6.62,0.000
143220346,1.12,3.69,-0.50,-0.31,-5.81,-0.62,-0.62,-0.53,0.02,2.50,5.60,1.59,0.00,5.81,0.000
143231181,1.12,3.69,-0.50,-1.25,-4.69,-0.69,-0.59,-0.34,-0.06,2.50,5.60,1.60,0.00,4.69,0.000
143241185,1.06,3.69,-0.50,-1.62,-3.69,-0.81,-0.58,-0.21,-0.17,2.50,5.60,1.59,0.00,3.69,0.000
143251188,1.06,3.69,-0.56,-2.25,-3.06,-1.06,-0.71,-0.19,-0.22,2.50,5.60,1.59,0.00,3.06,0.000
